smiles,mol_weight,exact_mol_weight,heavy_atom_count,logp,molar_refractivity,tpsa,hbd,hba,heteroatom_count,rotatable_bonds,ring_count,aromatic_ring_count,aromatic_ring_density,aliphatic_ring_count,fraction_csp3,formal_charge,radical_electrons,halogen_atom_count,fluorine_atom_count,chlorine_atom_count,bromine_atom_count,iodine_atom_count,aromatic_halogen_count,nitro_group_count,nitroaromatic_present,furan_ring_count,furan_present,thiophene_ring_count,thiophene_present,aromatic_primary_amine_count,aromatic_primary_amine_present,hydrazine_alert_count,hydrazide_alert_count,hydrazine_or_hydrazide_present,michael_acceptor_count,michael_acceptor_present,epoxide_ring_count,epoxide_present,acyl_halide_count,sulfonyl_halide_count,anhydride_count,isocyanate_count,isothiocyanate_count,strong_electrophile_count,strong_electrophile_present,phenol_count,catechol_ring_count,hydroquinone_ring_count,aminophenol_ring_count,quinone_forming_phenol_alert_count,quinone_forming_phenol_present,halogenated_aromatic_ring_present,polyhalogenated_aromatic_ring_present,pains_filter_available,pains_alert_count,pains_alert_present,structural_alert_count,reactive_metabolite_alert_count,heteroatom_fraction,high_lipophilicity_flag,very_high_lipophilicity_flag,large_molecular_weight_flag,multiple_rotatable_bonds_flag,lipophilic_structural_alert_flag,large_lipophilic_molecule_flag,polyhalogenated_lipophilic_alert_flag,reactive_alert_burden_ge_2
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,312.4530000000001,312.208930136,23.0,3.8826000000000036,90.49280000000006,37.3,1.0,2.0,2.0,1.0,4.0,0.0,0.0,4.0,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.08695652173913043,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CC12CCC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F,380.45600000000013,380.199902248,27.0,1.8737,95.49140000000004,94.83,3.0,5.0,6.0,2.0,4.0,0.0,0.0,4.0,0.8095238095238095,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,298.42600000000004,298.193280072,22.0,3.4925000000000024,85.87580000000005,37.3,1.0,2.0,2.0,0.0,4.0,0.0,0.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.09090909090909091,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,362.4660000000002,362.2093240599999,26.0,1.7815999999999996,95.14240000000004,94.83,3.0,5.0,5.0,2.0,4.0,0.0,0.0,4.0,0.8095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,516.8570000000003,516.309572776,35.0,9.908299999999995,156.80659999999972,40.46,2.0,4.0,4.0,4.0,2.0,2.0,1.0,0.0,0.6129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11428571428571428,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
C=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,339.4350000000001,339.18344366,25.0,2.512500000000001,93.93060000000004,52.93000000000001,2.0,4.0,4.0,2.0,6.0,1.0,0.16666666666666666,5.0,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNCCCN1c2ccccc2CCc2ccccc21,266.388,266.178298704,20.0,3.5328000000000026,85.84170000000005,15.27,1.0,2.0,2.0,4.0,3.0,2.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2,307.43700000000007,307.19361442,23.0,4.417800000000004,93.40700000000007,12.47,0.0,2.0,2.0,4.0,4.0,2.0,0.5,2.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08695652173913043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1ccc(N=Nc2ccccc2)c(N)n1,213.24400000000003,213.10144535199998,16.0,2.6613999999999995,63.679800000000014,89.64999999999999,2.0,5.0,5.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,288.43500000000006,288.22016351599996,21.0,3.8965400000000026,88.66570000000006,32.34,1.0,2.0,3.0,5.0,2.0,1.0,0.5,1.0,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,470.3340000000002,469.026597004,30.0,3.2021200000000007,111.67800000000003,112.74,2.0,6.0,11.0,4.0,4.0,2.0,0.5,2.0,0.3684210526315789,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.36666666666666664,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,435.8890000000002,435.0655693559999,29.0,2.5487200000000003,106.66800000000003,112.74,2.0,6.0,10.0,4.0,4.0,2.0,0.5,2.0,0.3684210526315789,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3448275862068966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCC1OC(OC2C(CO)OC(O)(CO)C2O)C(O)C(O)C1O,342.29699999999997,342.11621152399994,23.0,-5.395599999999993,68.64140000000003,189.52999999999997,8.0,11.0,11.0,5.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,308.31100000000004,308.0354591039999,21.0,1.8785,74.34790000000002,100.9,2.0,5.0,7.0,4.0,2.0,2.0,1.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O,278.216,278.04265266,20.0,1.1511999999999996,66.30530000000002,138.45000000000002,6.0,7.0,7.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,273.24399999999997,273.06372245200004,20.0,2.545420000000002,71.03750000000001,100.67,2.0,5.0,6.0,3.0,2.0,2.0,1.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,360.837,360.112836832,25.0,4.680000000000004,97.26150000000003,52.6,0.0,4.0,5.0,6.0,2.0,2.0,1.0,0.0,0.3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,254.285,254.094294308,19.0,3.1057000000000015,72.36730000000003,54.37,1.0,2.0,3.0,4.0,2.0,2.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15789473684210525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,334.169,333.000055344,20.0,2.889400000000001,79.76870000000002,80.39000000000001,2.0,3.0,5.0,4.0,2.0,2.0,1.0,0.0,0.06666666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC12CC(=CO)C(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O,332.4840000000001,332.23514488399996,24.0,4.401000000000005,93.45260000000006,57.53,2.0,3.0,3.0,0.0,4.0,0.0,0.0,4.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O,581.5800000000005,581.2656696879999,40.0,-8.161100000000008,132.9189,336.43000000000006,12.0,15.0,19.0,9.0,3.0,0.0,0.0,3.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.475,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,356.057,353.88426115199997,19.0,5.862600000000001,80.37660000000001,40.46,2.0,3.0,7.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3684210526315789,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,344.41100000000006,344.173607248,25.0,2.2233,96.91600000000003,90.82,4.0,5.0,6.0,9.0,2.0,2.0,1.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cc1cc(C(=O)NNCc2ccccc2)no1,231.25500000000002,231.100776656,17.0,1.4176199999999997,61.987900000000025,67.16,2.0,4.0,5.0,4.0,2.0,2.0,1.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,317.223,317.06234046,22.0,2.4484000000000004,68.1951,92.55000000000001,1.0,4.0,10.0,2.0,2.0,1.0,0.5,1.0,0.3333333333333333,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O,645.6080000000003,645.2480135359999,44.0,-8.564500000000002,137.73510000000005,321.17,14.0,19.0,19.0,9.0,4.0,0.0,0.0,4.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4318181818181818,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,301.386,301.167793596,22.0,2.871200000000001,87.06330000000004,61.72,3.0,4.0,4.0,7.0,2.0,2.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=c1nc[nH]c2c1ncn2C1CCC(CO)O1,236.23099999999994,236.090940244,17.0,-0.21050000000000008,58.378500000000024,93.03,2.0,6.0,7.0,2.0,3.0,2.0,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1C=CC=CCCC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC(O)C(C(=O)O)C(O)CC(=O)CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C1O,926.1070000000002,925.5034999400002,65.0,0.7783000000000064,238.2761999999994,327.45,12.0,17.0,18.0,3.0,2.0,0.0,0.0,2.0,0.6808510638297872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.27692307692307694,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,287.4470000000001,287.224914548,21.0,3.940400000000003,87.20480000000006,23.47,1.0,2.0,2.0,5.0,3.0,1.0,0.3333333333333333,2.0,0.6842105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09523809523809523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,436.96100000000007,436.12235595999994,29.0,4.192600000000003,114.04930000000004,86.71000000000001,2.0,4.0,8.0,8.0,3.0,2.0,0.6666666666666666,1.0,0.38095238095238093,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.27586206896551724,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO,286.45900000000006,286.22966558,21.0,5.510300000000006,93.21180000000004,20.23,1.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.047619047619047616,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,333.47200000000015,333.230393852,24.0,3.400000000000002,96.15400000000007,38.77,0.0,4.0,4.0,10.0,2.0,1.0,0.5,1.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CC(C)(C)NCC(O)COc1ccccc1C1CCCC1,291.4350000000001,291.21982916800005,21.0,3.472000000000002,86.90850000000005,41.489999999999995,2.0,3.0,3.0,6.0,2.0,1.0,0.5,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,330.749,330.00772013200003,21.0,1.8907,75.81920000000002,122.63000000000001,3.0,5.0,9.0,5.0,2.0,2.0,1.0,0.0,0.08333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(N)=Nc1nc(CSCCN=CNS(=O)(=O)c2ccc(Br)cc2)cs1,477.4350000000001,475.975848884,26.0,2.0505,111.56830000000001,135.82,3.0,7.0,12.0,9.0,2.0,2.0,1.0,0.0,0.21428571428571427,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CC(=O)Oc1ccc(C(=C2CCCCC2)c2ccc(OC(C)=O)cc2)cc1,364.44100000000003,364.16745924799994,27.0,5.303200000000005,104.60900000000004,52.6,0.0,4.0,4.0,4.0,3.0,2.0,0.6666666666666666,1.0,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14814814814814814,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,853.9180000000001,853.3309553119999,62.0,3.735700000000003,217.69009999999938,221.29,4.0,14.0,15.0,10.0,7.0,3.0,0.42857142857142855,4.0,0.44680851063829785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24193548387096775,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
COc1c(N2CC3CCCNC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,401.4380000000002,401.17508446799997,29.0,2.3705000000000007,106.67600000000004,83.80000000000001,2.0,6.0,8.0,4.0,5.0,2.0,0.4,3.0,0.5238095238095238,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.27586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
