smiles,mol_weight,exact_mol_weight,heavy_atom_count,carbon_atom_count,heteroatom_count,oxygen_nitrogen_count,logp,molar_refractivity,labute_asa,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,heterocycle_ring_count,aromatic_heterocycle_ring_count,fused_ring_count,fused_aromatic_ring_count,bridgehead_atom_count,spiro_atom_count,fraction_csp3,aromatic_atom_fraction,ring_to_rotatable_ratio,planarity_proxy_score,formal_charge,positive_formal_atom_count,negative_formal_atom_count,basic_center_count,primary_amine_count,secondary_amine_count,tertiary_amine_count,quaternary_ammonium_count,basic_ring_count,aromatic_basic_heterocycle_count,most_basic_pka,most_acidic_pka,num_basic_sites,num_acidic_sites,neutral_fraction_ph74,charged_fraction_ph74,base_protonated_fraction_ph74,acid_deprotonated_fraction_ph74,net_charge_proxy_ph74,estimated_logd_ph74,benzylic_ch_site_count,allylic_ch_site_count,alpha_heteroatom_ch_site_count,aromatic_alkoxy_count,aromatic_methoxy_count,oxidation_site_proxy_count,oxidation_site_min_heavy_degree,oxidation_site_mean_heavy_degree,basic_to_oxidation_min_graph_distance,basic_to_aromatic_min_graph_distance,carboxylic_acid_count,sulfonic_acid_count,acidic_group_family_count,basic_center_present,most_basic_pka_ge_8,most_basic_pka_ge_9,positive_charge_present_ph74,logp_ge_2,logp_ge_3,estimated_logd_ge_1p5,tpsa_lt_50,hbd_le_5,hba_le_5,rotatable_bonds_le_10,aromatic_ring_count_ge_1,aromatic_ring_count_in_1_3,aromatic_planar_scaffold_present,basic_ring_present,oxidation_site_present,aromatic_alkoxy_present,mw_in_200_500,low_3d_complexity_proxy,acidic_group_absent,high_polarity_or_acidic_penalty,cation_aromatic_pharmacophore_present,cyp2d6_primary_rule_pass_count,cyp2d6_substrate_heuristic_pass,pka_features_available
CCN(CC)CC(=O)Nc1c(C)cccc1C,234.343,234.173213324,17.0,14.0,3.0,3.0,2.5837400000000006,72.33370000000005,103.82215798852502,32.34,1.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.35294117647058826,0.2,-0.14705882352941174,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.599278450012207,13.872204780578613,2.0,1.0,0.38725721464551266,0.6127427853544873,0.6127426547991183,3.371281931933898e-07,0.6127423176709251,2.171739517461711,2.0,1.0,3.0,0.0,0.0,5.0,1.0,1.6,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0,1.0
CCOc1ccc(NC(C)=O)cc1,179.219,179.094628656,13.0,10.0,3.0,3.0,2.0437,51.914700000000025,77.71610109024209,38.33,1.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.46153846153846156,0.3333333333333333,0.16153846153846158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.714859962463379,13.8550386428833,1.0,1.0,0.9979391899785871,0.0020608100214128955,0.0020604600235155216,3.507205429509669e-07,0.0020601093029725707,2.0428040780996297,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.5,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,11.0,0.0,1.0
NC(N)=N/C(N)=N/CCc1ccccc1,205.26500000000001,205.13274547999998,15.0,10.0,5.0,5.0,-0.18279999999999919,62.445200000000014,88.7014886398418,102.78,3.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.3333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.063450813293457,,2.0,0.0,0.00021699760252513745,0.9997830023974749,0.9997830023974749,0.0,0.9997830023974749,-3.846345064381217,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,0.0,1.0
Oc1ccccc1,94.11299999999999,94.041864812,7.0,6.0,1.0,1.0,1.3921999999999999,28.106799999999993,42.22563687169298,20.23,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.118172645568848,0.0,1.0,0.9980901593707178,0.0019098406292822334,0.0,0.0019098406292822466,-0.0019098406292822466,1.3913697737008344,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,1.0
CCN(CC)C(=O)/C(C#N)=C\c1cc(O)c(O)c([N+](=O)[O-])c1,305.29,305.10117058,22.0,14.0,8.0,8.0,1.7813800000000002,77.94400000000002,126.21671568109325,127.70000000000002,2.0,6.0,8.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2727272727272727,0.2,-0.012987012987012991,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.843256950378418,0.0,2.0,0.027000364551948763,0.9729996354480512,0.0,0.9729996354480512,-0.9729996354480512,0.21274962793050212,1.0,0.0,2.0,0.0,0.0,3.0,2.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,6.0,0.0,1.0
CC(C)(C)NC[C@H](O)COc1ccccc1C#N,248.326,248.15247788,18.0,14.0,4.0,4.0,1.68608,70.41450000000003,108.20116088144948,65.28,2.0,4.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.2,-0.16666666666666669,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.307263374328613,13.771217346191406,1.0,1.0,0.012229049097079293,0.9877709509029207,0.9877709457008609,4.253852912961108e-07,0.9877705203155696,-0.22652731139762694,0.0,0.0,3.0,1.0,0.0,3.0,2.0,2.3333333333333335,1.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,10.0,0.0,1.0
CNC[C@H](O)c1ccc(O)c(O)c1,183.207,183.089543276,13.0,9.0,4.0,4.0,0.35060000000000013,48.658100000000026,76.45879290288288,72.72,4.0,4.0,8.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.46153846153846156,0.3333333333333333,0.12820512820512825,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.002508163452148,9.63576602935791,1.0,3.0,0.02422493460761082,0.9757750653923892,0.975634299776755,0.005777203788295501,0.9698570959884595,-1.2651373866029805,1.0,0.0,3.0,0.0,0.0,3.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,0.0,1.0
Cc1ccc(Cl)c(OC[C@@H](O)CNC(C)(C)C)c1,271.788,271.133906624,18.0,14.0,4.0,3.0,2.7762200000000012,75.44650000000006,114.11184742686244,41.49,2.0,3.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.3333333333333333,0.2,-0.23809523809523808,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.41193675994873,13.828079223632812,1.0,1.0,0.0096351459186237,0.9903648540813763,0.9903648504857125,3.7318193676207453e-07,0.9903644773037757,0.7600782961760308,1.0,0.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0,1.0
C[C@@H](NC(C)(C)C)C(=O)c1cccc(Cl)c1,239.746,239.107691876,16.0,13.0,3.0,2.0,3.2993000000000023,68.13320000000003,102.00064843080672,29.1,1.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.375,0.3333333333333333,-0.08653846153846156,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.434637069702148,,1.0,0.0,0.48007186207846464,0.5199281379215354,0.5199281379215354,0.0,0.5199281379215354,2.9806062518925778,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0,1.0
CCc1ccccc1,106.16799999999996,106.07825032,8.0,8.0,0.0,0.0,2.2490000000000006,35.82,50.16128734829017,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.2490000000000006,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,1.0
Cc1cccc(C)c1NC(=O)[C@H](C)N,192.262,192.126263132,14.0,11.0,3.0,3.0,1.58914,58.195100000000025,84.30738867214451,55.120000000000005,2.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.42857142857142855,0.5,0.0649350649350649,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.058409690856934,13.76284408569336,2.0,1.0,0.18004467121878037,0.8199553287812196,0.8199552507018701,4.3366635124918147e-07,0.8199548170355189,0.8445202720859424,2.0,1.0,1.0,0.0,0.0,3.0,1.0,1.6666666666666667,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,10.0,0.0,1.0
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,270.354,270.103813436,18.0,12.0,6.0,5.0,1.78302,69.80720000000004,107.64307816555157,75.27000000000001,2.0,3.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.3333333333333333,0.2,-0.08333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.306405067443848,5.2077741622924805,1.0,2.0,0.006377396527998173,0.9936226034720018,0.0008054806478209942,0.9936174624615306,-0.9928119818137096,-0.4123365790033895,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.5,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,7.0,0.0,1.0
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,285.36499999999995,285.10347908800003,19.0,13.0,6.0,5.0,2.1955,72.74210000000005,113.46236333513149,74.68,1.0,3.0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.3157894736842105,0.14285714285714285,-0.14574898785425106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.588864326477051,0.0,1.0,0.0001544533182581409,0.9998455466817419,0.0,0.9998455466817419,-0.9998455466817419,-1.6157027569273104,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0
C[C@H](N)C(=O)c1ccccc1,149.19299999999998,149.084063972,11.0,9.0,2.0,2.0,1.2165000000000001,44.42190000000002,66.02764225974326,43.09,1.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.5454545454545454,0.5,0.3232323232323232,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.826488494873047,,1.0,0.0,0.27248995596022574,0.7275100440397743,0.7275100440397743,0.0,0.7275100440397743,0.6518504987174598,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,10.0,0.0,1.0
CCN(CC)CCNC(=O)c1ccc(N)cc1,235.33100000000002,235.168462292,17.0,13.0,4.0,4.0,1.3403999999999996,70.97560000000004,102.79710657114113,58.36,2.0,3.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.35294117647058826,0.16666666666666666,-0.1085972850678733,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,9.09128189086914,13.661311149597168,2.0,3.0,0.019951044463828872,0.9800489555361711,0.9800489446053072,5.478839932575456e-07,0.9800483967213139,-0.35963436348581435,0.0,0.0,4.0,0.0,0.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,10.0,0.0,1.0
CN[C@@H](C)Cc1ccccc1,149.237,149.12044948,11.0,10.0,1.0,1.0,1.837,48.66770000000003,68.44103376069144,12.03,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5454545454545454,0.3333333333333333,0.1454545454545454,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.539916038513184,,1.0,0.0,0.0007240513974229312,0.9992759486025771,0.9992759486025771,0.0,0.9992759486025771,-1.3032306039342278,1.0,0.0,2.0,0.0,0.0,3.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,1.0
Cc1ccccc1,92.14099999999999,92.062600256,7.0,7.0,0.0,0.0,1.99502,31.17899999999999,43.79634523389357,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428571,1.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.99502,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0
CNC(=O)Oc1cc(C)c(SC)c(C)c1,225.313,225.08234972,15.0,11.0,4.0,3.0,2.743540000000001,62.78070000000003,94.20415323000393,38.33,1.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.4,0.5,0.036363636363636376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12.355759620666504,0.0,1.0,0.9999889277579659,1.1072242034115831e-05,0.0,1.107224203409757e-05,-1.107224203409757e-05,2.7435351913597623,2.0,0.0,2.0,0.0,0.0,4.0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,11.0,0.0,1.0
CC(C)/N=C(N)\N=C(/N)Nc1ccc(Cl)cc1,253.73700000000005,253.10942319199998,17.0,11.0,6.0,5.0,1.7897000000000003,73.45550000000001,105.57966846771542,88.78999999999999,3.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.35294117647058826,0.5,0.08021390374331555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.920652389526367,10.781935691833496,3.0,1.0,0.003005106028798345,0.9969948939712017,0.9969936468056461,0.0004148433251077673,0.9965788034805383,-0.7324402002303976,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,0.0,1.0
CC(C)c1cccc(C(C)C)c1O,178.27499999999995,178.135765196,13.0,12.0,1.0,1.0,3.6390000000000025,56.28480000000004,80.41528955807262,20.23,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.46153846153846156,0.5,-0.038461538461538436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.101365089416504,0.0,1.0,0.9998011394949918,0.00019886050500816932,0.0,0.00019886050500818694,-0.00019886050500818694,3.638913627391674,2.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,1.0
NC(=O)OCC(COC(N)=O)c1ccccc1,238.24300000000002,238.095356928,17.0,11.0,6.0,6.0,0.9607999999999993,60.25380000000002,98.48602974460675,104.64000000000001,2.0,4.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.35294117647058826,0.2,0.08021390374331555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.748929977416992,13.184554100036621,2.0,4.0,0.9999760261417512,2.3973858248815816e-05,2.233162255159236e-05,1.6422723717657353e-06,2.0689350179826625e-05,0.9607895881608455,1.0,0.0,2.0,0.0,0.0,3.0,2.0,2.3333333333333335,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,9.0,0.0,1.0
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,299.8020000000001,299.14005462399996,20.0,14.0,6.0,5.0,2.0023999999999997,82.53760000000004,124.57886014192627,67.59,2.0,4.0,6.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.14285714285714285,-0.2,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,9.043728828430176,13.398154258728027,2.0,3.0,0.022208387825780718,0.9777916121742193,0.9777915898712455,1.0042580117603026e-06,0.9777905856132337,0.3489170329392888,0.0,0.0,5.0,1.0,1.0,5.0,1.0,1.8,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,11.0,0.0,1.0
CCN[C@H](C)Cc1cccc(C(F)(F)F)c1,231.26099999999997,231.123484172,16.0,12.0,4.0,1.0,3.2459000000000024,58.286700000000025,93.66752419826337,12.03,1.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.375,0.25,-0.125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.45047378540039,,1.0,0.0,0.00882423145341027,0.9911757685465897,0.9911757685465897,0.0,0.9911757685465897,1.1915768908215991,1.0,0.0,2.0,0.0,0.0,3.0,2.0,2.3333333333333335,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0,1.0
COCCc1ccc(OC[C@@H](O)CNC(C)C)cc1,267.36899999999997,267.18344366,19.0,15.0,4.0,4.0,1.6132,76.66250000000005,115.28706854388426,50.72,2.0,4.0,6.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3157894736842105,0.1111111111111111,-0.28421052631578947,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.015460968017578,13.877860069274902,1.0,1.0,0.023666661714524095,0.9763333382854759,0.9763333304099977,3.327666435366145e-07,0.9763329976433541,-0.012662996874745591,1.0,0.0,6.0,1.0,0.0,7.0,1.0,2.142857142857143,1.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,10.0,0.0,1.0
O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,323.13199999999995,322.01232684400003,20.0,11.0,9.0,7.0,0.9089999999999998,72.56670000000003,123.81547365578696,112.70000000000002,3.0,5.0,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.3,0.16666666666666666,-0.06363636363636366,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.236397743225098,0.0,3.0,0.9998542733558596,0.00014572664414036485,0.0,0.00014572664414040355,-0.00014572664414040355,0.9089367071107411,1.0,1.0,3.0,0.0,0.0,4.0,2.0,2.75,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,7.0,0.0,1.0
Cc1cccc(C)c1OC[C@@H](C)N,179.26299999999998,179.131014164,13.0,11.0,2.0,2.0,2.0294399999999997,55.06040000000003,79.70954961799958,35.25,1.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.46153846153846156,0.3333333333333333,0.006993006993007034,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.22167682647705,,1.0,0.0,0.13101878345829066,0.8689812165417093,0.8689812165417093,0.0,0.8689812165417093,1.1467735625832949,2.0,0.0,2.0,1.0,0.0,4.0,1.0,1.75,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,1.0
O=C1C(=O)c2ccccc2C(O)=C1C1CCC(c2ccc(Cl)cc2)CC1,366.84400000000005,366.102272148,26.0,22.0,4.0,3.0,5.348500000000004,101.47930000000004,156.8571973094496,54.370000000000005,1.0,3.0,4.0,2.0,4.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2727272727272727,0.46153846153846156,2.0,0.18881118881118886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.646029949188232,0.0,1.0,0.0017589980313116316,0.9982410019686884,0.0,0.9982410019686884,-0.9982410019686884,2.5937653533909653,1.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,9.0,0.0,1.0
CC[C@]1(C)C[C@@H](OC(=O)CSc2n[nH]c(N)n2)[C@@]2(C)[C@@H]3C(=O)CC[C@@]3(CC[C@@H]2C)[C@@H](C)[C@@H]1O,478.65900000000033,478.2613766959999,33.0,24.0,9.0,8.0,3.609500000000003,126.25390000000006,199.75337003111505,131.19,3.0,8.0,11.0,5.0,4.0,1.0,3.0,1.0,1.0,3.0,0.0,2.0,0.0,0.8333333333333334,0.15151515151515152,0.8,-0.6818181818181819,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,5.071634769439697,9.91658878326416,2.0,2.0,0.9923066000957368,0.0076933999042632095,0.004673051124612746,0.0030345292901625778,0.0016385218344501678,3.6061458799734596,0.0,3.0,3.0,0.0,0.0,5.0,2.0,2.6,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,9.0,0.0,1.0
CCc1c(C)[nH]c2c1C(=O)[C@@H](CN1CCOCC1)CC2,276.38,276.183778008,20.0,16.0,4.0,4.0,1.96282,78.30820000000004,120.04310760596614,45.33,1.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.6875,0.25,1.0,-0.4375,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.777738571166992,13.891647338867188,2.0,1.0,0.8073384913951736,0.19266150860482645,0.19266124834429046,3.223684426130765e-07,0.19266092597584786,1.869875658790887,3.0,1.0,5.0,0.0,0.0,9.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,10.0,0.0,1.0
CCN1C(=O)N[C@H](c2ccccc2)C1=O,204.22899999999998,204.089877624,15.0,11.0,4.0,4.0,1.2993999999999999,55.10170000000002,87.88302259184974,49.410000000000004,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.4,1.0,0.12727272727272732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.583598136901855,0.0,1.0,0.9385051796705344,0.06149482032946563,0.0,0.061494820329465634,-0.061494820329465634,1.2718366738631972,1.0,1.0,2.0,0.0,0.0,2.0,2.0,2.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0
