smiles,mol_weight,exact_mol_weight,heavy_atom_count,carbon_atom_count,heteroatom_count,oxygen_nitrogen_count,logp,molar_refractivity,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,fused_ring_count,fused_aromatic_ring_count,aromatic_atom_fraction,fraction_csp3,formal_charge,positive_formal_atom_count,negative_formal_atom_count,halogen_count,fluorine_count,chlorine_count,bromine_count,iodine_count,basic_center_count,basic_heterocycle_count,tertiary_amine_count,quaternary_ammonium_count,most_basic_pka,num_basic_sites,neutral_fraction_ph74,charged_fraction_ph74,base_protonated_fraction_ph74,estimated_logd_ph74,combined_logp_pka_sq,min_basic_center_distance,min_basic_to_aromatic_distance,methanesulfonamide_count,thiazole_count,quinoline_isoquinoline_like_count,aryl_guanidine_count,phenyl_piperazine_count,structural_alert_count,property_window_violation_count,herg_risk_alert_count,logp_lt_4,estimated_logd_lt_3,combined_logp_pka_sq_lt_110,most_basic_pka_le_8,tpsa_gt_75,hbd_ge_2,hba_ge_5,mw_le_500,aromatic_ring_count_le_3,fused_bicyclic_aromatic_absent,rotatable_bonds_gt_5,num_basic_sites_le_2,basic_center_count_le_2,multiple_halogens_present,positive_charge_present_ph74,tertiary_amine_present,basic_heterocycle_present,quaternary_ammonium_present,cation_pi_proxy_present,short_basic_center_distance_present,long_basic_to_aromatic_distance_present,methanesulfonamide_present,thiazole_present,quinoline_isoquinoline_like_present,aryl_guanidine_present,phenyl_piperazine_present,formal_charge_abs_le_1,low_planarity_proxy,herg_property_window_pass,herg_structural_alert_present,pka_features_available
O=C1NCCN1CCN1CCC(c2cn(C3CCCCC3)c3ccc(Cl)cc23)CC1,429.0080000000003,428.23428935600003,30.0,24.0,6.0,5.0,5.004500000000005,122.45670000000007,40.510000000000005,1.0,3.0,4.0,5.0,5.0,2.0,3.0,2.0,2.0,0.3,0.625,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,8.954072952270508,2.0,0.027162346708763926,0.9728376532912361,0.9728376453332763,3.43846728838608,105.22044268458234,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@H]1OC(=O)c1ccccc1)[NH+]2C,304.366,304.15433460409,22.0,17.0,5.0,5.0,0.45059999999999995,79.46520000000005,57.04,1.0,4.0,5.0,3.0,3.0,1.0,2.0,2.0,0.0,0.2727272727272727,0.5294117647058824,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.957076072692871,1.0,0.02698022662303723,0.9730197733769628,0.9730197733769628,-1.1183544067500601,80.43225213200715,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
C[NH+]1[C@H]2CC[C@@H]1[C@@H](C(=O)[O-])[C@H](OC(=O)c1ccccc1)C2,289.331,289.131408088,21.0,16.0,5.0,5.0,-0.9724999999999968,72.45620000000004,70.87,1.0,4.0,5.0,3.0,3.0,1.0,2.0,2.0,0.0,0.2857142857142857,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.754855155944824,1.0,3.004277708009966e-07,0.9999996995722292,0.9956022482236829,-7.494759924703209,96.10295536346331,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
CCOC(=O)[C@@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1[NH+]2C,318.3930000000001,318.16998466809,23.0,18.0,5.0,5.0,0.8407000000000004,84.08220000000006,57.04,1.0,4.0,5.0,4.0,3.0,1.0,2.0,2.0,0.0,0.2608695652173913,0.5555555555555556,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.926201820373535,1.0,0.02891061863363764,0.9710893813663624,0.9710893813663624,-0.6982426151331944,80.38385542803981,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,495.5420000000002,495.2344911639999,35.0,25.0,10.0,7.0,3.0711000000000013,127.23540000000004,97.05000000000001,3.0,6.0,9.0,13.0,3.0,2.0,1.0,2.0,0.0,0.34285714285714286,0.48,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,8.847403526306152,3.0,0.03446392760478453,0.9655360723952154,0.9655360564577421,1.6084647693362149,87.70820436729454,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
CCCN[C@@H](C)C(=O)Nc1c(C)csc1C(=O)OC,284.38100000000003,284.1194635,19.0,13.0,6.0,5.0,2.16972,76.78090000000005,67.43,2.0,5.0,7.0,6.0,1.0,1.0,0.0,0.0,0.0,0.2631578947368421,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.727450370788574,2.0,0.31995394495310897,0.680046055046891,0.6800458117887471,1.6748074692818076,64.42117411140048,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
N#Cc1ccc(Cn2cncc2CC[NH2+][C@H]2CCN(c3ccccc3)C2=O)cc1,386.47900000000004,386.19753680809,29.0,23.0,6.0,6.0,1.7144799999999993,110.18240000000003,78.53,1.0,4.0,5.0,7.0,4.0,3.0,1.0,0.0,0.0,0.5862068965517241,0.2608695652173913,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,7.850644588470459,3.0,0.2616041631142767,0.7383958368857233,0.7383958368857233,1.1321246509793377,64.5720621248805,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
CC(CN1c2ccccc2CCc2ccccc21)C[NH+](C)C,295.44999999999993,295.21687528409,22.0,20.0,2.0,2.0,2.703900000000001,94.13970000000008,7.680000000000001,1.0,1.0,2.0,4.0,3.0,2.0,1.0,3.0,0.0,0.5454545454545454,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,9.32363510131836,2.0,0.011781963550214103,0.9882180364497859,0.9882180364497859,0.77511767482797,94.24124671253581,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,314.86,314.154976416,22.0,19.0,3.0,2.0,4.528400000000004,95.47900000000006,6.48,0.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,0.0,0.5454545454545454,0.3684210526315789,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,9.41482162475586,2.0,0.009571969328045049,0.990428030671955,0.990428030671955,2.509401298311428,109.1452727859706,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
C[NH+](C)CCCN1c2ccccc2CCc2ccccc21,281.423,281.20122522009,21.0,19.0,2.0,2.0,2.4579000000000004,89.59270000000005,7.680000000000001,1.0,1.0,2.0,4.0,3.0,2.0,1.0,3.0,0.0,0.5714285714285714,0.3684210526315789,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,9.484877586364746,2.0,0.00815764987783163,0.9918423501221684,0.9918423501221684,0.36946506168360704,96.00417523832434,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
CN(C)CCCN1c2ccccc2CCc2ccccc21,280.415,280.193948768,21.0,19.0,2.0,2.0,3.8750000000000027,90.46900000000007,6.48,0.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,0.0,0.5714285714285714,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,9.484877586364746,2.0,0.00815764987783163,0.9918423501221684,0.9918423501221684,1.7865650616836093,104.97852782832436,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
C[NH2+]CCCN1c2ccccc2CCc2ccccc21,267.396,267.18557515609,20.0,18.0,2.0,2.0,2.5066000000000006,84.63140000000006,19.85,1.0,1.0,2.0,4.0,3.0,2.0,1.0,3.0,0.0,0.6,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,10.44064712524414,2.0,0.0009098243653881122,0.9990901756346119,0.9990901756346119,-0.5344424368049046,115.29015595386875,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
O=C1NC[C@@H](c2ccc(F)cc2)C12CCN(C1(c3ccc(F)cc3)CCCCC1)CC2,424.53500000000025,424.23262001999996,31.0,26.0,5.0,3.0,5.1200000000000045,116.55370000000006,32.34,1.0,2.0,3.0,3.0,5.0,2.0,3.0,0.0,0.0,0.3870967741935484,0.5,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.419103622436523,1.0,0.08733853283519113,0.9126614671648089,0.9126614303959182,4.061205892108656,97.09570580532383,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
CC(C)COC[C@@H](CN(Cc1ccccc1)c1ccccc1)[NH+]1CCCC1,367.5570000000002,367.27439016009004,27.0,24.0,3.0,3.0,3.413100000000002,113.30970000000008,16.91,1.0,2.0,3.0,10.0,3.0,2.0,1.0,0.0,0.0,0.4444444444444444,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,9.041075706481934,2.0,0.022341457042882706,0.9776585429571173,0.9776585429571173,1.7622114930879722,93.3903015403378,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
COc1ccccc1OCC[NH2+]C[C@@H](O)COC1=CC=CC2=Nc3ccccc3[C@@H]12,407.49,407.1965337640901,30.0,24.0,6.0,6.0,2.3385000000000007,115.60820000000001,76.89,2.0,5.0,7.0,10.0,4.0,2.0,2.0,3.0,0.0,0.4,0.2916666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.140125274658203,2.0,0.15391727606466327,0.8460827239353368,0.8460826688229138,1.5257873688793304,71.73022173712928,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
CC[C@](COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)[NH+](C)C,388.48400000000004,388.21184948009005,28.0,22.0,6.0,6.0,2.3192000000000004,107.60220000000007,58.43000000000001,1.0,5.0,6.0,9.0,2.0,2.0,0.0,0.0,0.0,0.42857142857142855,0.4090909090909091,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.262969493865967,1.0,0.9320180209186297,0.06798197908137027,0.06798197908137026,2.2886243096821537,44.603475521095724,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CC[NH+](CC)CC4)ccc3OCC)[nH]n12,489.62200000000036,489.2278509560901,34.0,23.0,11.0,10.0,0.6533200000000028,128.94120000000004,114.1,2.0,7.0,9.0,8.0,4.0,3.0,1.0,2.0,2.0,0.4411764705882353,0.5217391304347826,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,6.288128852844238,3.0,0.8697514330326485,0.13024856696735154,0.07174569161647293,0.5927151529788808,39.9673914923722,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
CN(C(=O)Cc1ccc(CNS(C)(=O)=O)cc1)[C@@H](CN1CC[C@@H](O)C1)c1ccccc1,445.5850000000002,445.203527472,31.0,23.0,8.0,7.0,1.5446,120.84630000000004,89.95,2.0,5.0,7.0,9.0,3.0,2.0,1.0,0.0,0.0,0.3870967741935484,0.43478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.8712158203125,2.0,0.2524232038567517,0.7475767961432482,0.7474417618561777,0.9467292746757284,64.34182764993778,7.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCCCC(=O)O[C@@H]2CN3CCC2CC3)C[C@@H]1OC,537.1010000000006,536.276548092,37.0,27.0,10.0,9.0,2.947700000000002,143.03659999999985,106.36,2.0,8.0,10.0,11.0,5.0,1.0,4.0,3.0,0.0,0.16216216216216217,0.7037037037037037,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,8.856130599975586,3.0,0.03380142916264619,0.9661985708373538,0.9661985161176254,1.4766350631276368,87.11998449382395,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
N[C@H](Cc1nn[nH]n1)C(=O)O,157.133,157.059974464,11.0,4.0,7.0,7.0,-1.8459000000000003,33.4929,117.78000000000002,3.0,5.0,8.0,3.0,1.0,1.0,0.0,0.0,0.0,0.45454545454545453,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,8.173482894897461,2.0,3.459907439817543e-07,0.9999996540092561,0.8558215582871671,-8.306835519390512,70.21316944318139,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
NC(=O)C[C@@H](N)c1nn[nH]n1,156.14900000000003,156.075958876,11.0,4.0,7.0,7.0,-1.9250999999999996,34.91749999999999,123.57000000000001,3.0,5.0,8.0,3.0,1.0,1.0,0.0,0.0,0.0,0.45454545454545453,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,6.782049179077148,3.0,8.97348634688436e-05,0.9999102651365311,0.1942098069439418,-5.97213879362824,49.70220107742102,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
C[NH+]1CC[NH+]([C@@H]2c3ccccc3Nc3ccc(Cl)cc3N2O)CC1,346.86200000000014,346.15494187618,24.0,18.0,6.0,5.0,0.7046000000000011,95.50060000000005,44.379999999999995,4.0,3.0,7.0,1.0,4.0,2.0,2.0,3.0,0.0,0.5,0.3333333333333333,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,7.967187881469727,4.0,0.21274757830646432,0.7872524216935357,0.7868427664345385,0.032464625235473776,63.97254389863807,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Cc1cc2c(s1)=Nc1ccccc1NC=2N1CCNCC1,298.4150000000001,298.125217576,21.0,16.0,5.0,4.0,1.4042199999999998,87.41240000000003,39.660000000000004,2.0,5.0,7.0,1.0,4.0,2.0,2.0,3.0,0.0,0.5238095238095238,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,8.706756591796875,3.0,0.04702457946108308,0.9529754205389169,0.9529754012270196,0.07654492036175276,77.77944415719833,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
CC(C)(C)OC(=O)N1CC[C@@H]2C[NH+](C[C@@H](O)COc3ccc(C#N)cc3)C[C@@H](C1)O2,418.5140000000002,418.23364754409,30.0,22.0,8.0,8.0,0.5910800000000025,109.30750000000005,96.46,2.0,6.0,8.0,5.0,3.0,1.0,2.0,2.0,0.0,0.2,0.6363636363636364,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.834610939025879,1.0,0.7861468854354517,0.21385311456454825,0.2138527497037573,0.4865836981694884,47.06128225425221,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,373.46800000000013,373.205321976,27.0,22.0,5.0,4.0,3.831000000000003,103.77380000000005,41.93000000000001,1.0,4.0,5.0,7.0,3.0,2.0,1.0,0.0,0.0,0.4444444444444444,0.45454545454545453,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.1394624710083,1.0,0.01789352620349414,0.9821064737965058,0.9821064669509085,2.083695933625803,98.20633525896918,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
C[C@H]([C@H](O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,325.45200000000006,325.20417910400005,24.0,21.0,3.0,3.0,3.7688000000000033,96.97160000000005,43.7,2.0,3.0,5.0,5.0,3.0,2.0,1.0,0.0,0.0,0.5,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.425459861755371,1.0,0.009316241708258654,0.9906837582917414,0.9906574879905583,1.7380407477030504,103.0431470455616,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
O[C@@H](CN1CCC(Cc2ccc(F)cc2)CC1)c1ccc(Cl)cc1,347.861,347.145220256,24.0,20.0,4.0,2.0,4.4672000000000045,95.67980000000004,23.47,1.0,2.0,3.0,5.0,3.0,2.0,1.0,0.0,0.0,0.5,0.4,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.690634727478027,1.0,0.04871639304058043,0.9512836069594196,0.9512835899222416,3.1548751256723997,95.48300780644712,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
CC(C)CN1C[C@@H]2CN(C(C)C)C[C@H](C1)C21CCCCC1,292.5110000000001,292.287849152,21.0,19.0,2.0,2.0,3.864900000000004,90.48500000000007,6.48,0.0,2.0,2.0,3.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,9.763909339904785,2.0,0.004307407266712193,0.9956925927332878,0.9956925927332878,1.4991159363838658,110.27137760787993,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
C/C=C1\N(C)[C@H](C)CC1(c1ccccc1)c1ccccc1,277.411,277.183049736,21.0,20.0,1.0,1.0,4.600500000000005,89.26300000000006,3.24,0.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.5714285714285714,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.600500000000005,21.164600250000042,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
Nc1ccncc1,94.11699999999999,94.053098192,7.0,5.0,2.0,2.0,0.6638000000000001,28.6494,38.91,1.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,6.975742340087891,2.0,0.7264900938795545,0.27350990612044546,0.2735094378166906,0.5250296968132865,49.10161163529488,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Cc1ncc(CO)c(CO)c1O,169.18,169.073893212,12.0,8.0,4.0,4.0,0.08021999999999985,42.484400000000015,73.58000000000001,3.0,4.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,0.5,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.5505218505859375,1.0,0.9931784948919019,0.0068215051080980915,0.0014122386389435874,0.07724730728718546,20.713684361060064,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
