smiles,mol_weight,exact_mol_weight,heavy_atom_count,logp,molar_refractivity,tpsa,hbd,hba,total_hbond_donors_acceptors,heteroatom_count,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,fraction_csp3,formal_charge,positive_formal_atom_count,negative_formal_atom_count,abs_formal_charge,labute_asa,labute_asa_per_heavy_atom,balaban_j,kappa1,kappa2,kappa3,aromatic_heavy_atom_fraction,most_basic_pka,most_acidic_pka,num_basic_sites,num_acidic_sites,neutral_fraction_ph74,charged_fraction_ph74,base_protonated_fraction_ph74,acid_deprotonated_fraction_ph74,net_charge_proxy_ph74,estimated_logd_ph74,has_amphoteric_sites,pka_features_available,carboxylic_acid_count,sulfonic_acid_count,phosphonic_acid_count,acidic_group_count,strong_acidic_group_count,intramolecular_hbond_pair_count,intramolecular_hbond_potential_present,mw_le_500,hbd_le_5,hba_le_10,logp_le_5,estimated_logd_between_neg0p5_4p5,tpsa_lt_60,tpsa_le_120,rotatable_bonds_le_10,total_hbond_donors_acceptors_le_12,formal_charge_zero,neutral_fraction_ge_0p5,acidic_group_count_eq_0,strong_acidic_group_count_eq_0,passive_permeability_screen_pass
Fc1ccc(Nc2nccc(-c3ccncc3)n2)cc1F,284.26900000000006,284.08735276,21.0,3.5604000000000013,74.90370000000001,50.7,1.0,4.0,5.0,6.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,119.08546846392505,5.670736593520241,1.8788715447799804,13.10974753475477,5.619781097054679,2.995876879631999,0.8571428571428571,4.323099613189697,13.113308906555176,4.0,1.0,0.9991610463616111,0.0008389536383889284,0.0008370202166935781,1.9350413640377876e-06,0.0008350851753295403,3.5600354941411294,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NC(=O)C1CCN(c2nc(-c3cccc4sc5ccccc5c34)cs2)CC1,393.5370000000002,393.096954228,27.0,4.879700000000003,114.57040000000003,59.220000000000006,1.0,5.0,6.0,6.0,3.0,5.0,4.0,1.0,0.23809523809523808,0.0,0.0,0.0,0.0,164.79726891091119,6.10360255225597,1.5089858910853235,16.713312305314286,6.619881847475834,2.8898518358080856,0.6666666666666666,5.955286502838135,13.785470008850098,3.0,2.0,0.9653289503274546,0.03467104967254542,0.03467065229317073,4.116516043725688e-07,0.034670240641566354,4.864375330927423,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Cc1cccc2nc(-c3cccnc3)c(Nc3ccc(C(C)C)cc3)n12,342.44600000000014,342.18444670400004,26.0,5.5717200000000044,106.97370000000002,42.22,1.0,4.0,5.0,4.0,4.0,4.0,4.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,153.11267852992486,5.8889491742278794,1.8420975736338199,16.33501359273475,6.6361706668631255,2.9445468916887085,0.8076923076923077,5.539558410644531,12.92340087890625,3.0,1.0,0.9863948026823877,0.013605197317612339,0.013602241688767044,2.996386417595397e-06,0.013599245302349449,5.565770775294587,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
CS(=O)(=O)c1ccc(-c2nnc(/C=C/c3nnc(-c4ccc(C#N)cc4)o3)n2-c2ccccc2Cl)nc1,529.9690000000002,529.072386052,37.0,4.478280000000003,136.08679999999987,140.45,0.0,10.0,10.0,12.0,6.0,5.0,5.0,0.0,0.04,0.0,0.0,0.0,0.0,215.99979787252067,5.837832374932991,1.5240008679719623,24.052939222272133,9.76991706006254,5.015767532549724,0.7567567567567568,1.3187899589538574,,3.0,0.0,0.9999991705511703,8.294488297311275e-07,8.2944882971356e-07,0.0,8.2944882971356e-07,4.478279639774804,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
CCN1CCC(N(Cc2ccc3c(c2)OCO3)C(=O)Nc2cc(Cl)ccc2C(=O)OC)CC1,473.9570000000003,473.17174867599994,33.0,4.373700000000003,125.05420000000005,80.34000000000002,1.0,6.0,7.0,9.0,6.0,4.0,2.0,2.0,0.4166666666666667,0.0,0.0,0.0,0.0,197.8926160307665,5.9967459403262575,1.5826151657205454,23.197023180699134,10.31200877385687,5.338810586559153,0.36363636363636365,8.943601608276367,13.376705169677734,2.0,1.0,0.027806768019820138,0.9721932319801798,0.9721932026411774,1.0551018198122938e-06,0.9721921475393576,2.8178505137571292,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
COc1cccc(CN2CCCC(c3nc(-c4ccncc4)ncc3-c3ccccc3)C2)c1O,452.5580000000001,452.221226136,34.0,5.299400000000006,132.60979999999998,71.37,1.0,6.0,7.0,6.0,6.0,5.0,4.0,1.0,0.25,0.0,0.0,0.0,0.0,199.4780059796818,5.867000175872994,1.4739795267117413,22.043572481321682,10.014195090486876,4.6310549942676476,0.7058823529411765,7.463383674621582,10.010733604431152,4.0,1.0,0.4624447994408199,0.5375552005591802,0.5364219490779212,0.0024445753611604506,0.5339773737167607,4.964459899823163,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
Cc1nc(N2CCN(c3ccccn3)CC2)c2c(C)c(C(=O)Nc3ccc(F)cc3Cl)sc2n1,496.99900000000014,496.124836224,34.0,5.074540000000004,134.91519999999997,74.25,1.0,7.0,8.0,10.0,4.0,5.0,4.0,1.0,0.25,0.0,0.0,0.0,0.0,204.7751801777247,6.022799416991903,1.4307841577419698,22.49014857693362,9.15248775669781,4.2835429273919505,0.6176470588235294,7.100201606750488,9.796649932861328,6.0,1.0,0.6633747828059527,0.33662521719404725,0.33396382410015524,0.003995868678298671,0.3299679554218566,4.8962989584460885,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
CCOc1ccc(S(=O)(=O)NCc2cccnc2)cc1NC(=O)c1ccccc1F,429.4730000000001,429.11585534,30.0,3.350200000000002,110.22670000000004,97.39000000000001,2.0,5.0,7.0,9.0,8.0,3.0,3.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,173.526110962266,5.7842036987422,1.8612216472539773,21.40985443552793,9.465383431231094,5.190540201804039,0.6,4.656947612762451,9.755925178527832,3.0,2.0,0.9938172385033026,0.0061827614966973865,0.001803696945558679,0.004386977328746841,-0.002583280383188162,3.347506525637459,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cc1cccc(CN2CCN(c3ccccn3)CC2)c1,267.376,267.173547672,20.0,2.712220000000001,82.90600000000005,19.37,0.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,0.35294117647058826,0.0,0.0,0.0,0.0,120.41163417976468,6.020581708988233,1.5630288637740408,13.12879842128993,6.055172365678949,3.1698568270488834,0.6,8.570387840270996,,3.0,0.0,0.06327392416613797,0.936726075833862,0.936726075833862,0.0,0.936726075833862,1.51344476967096,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
Cc1cccc(-c2cc(NC(=O)c3ccccc3C)n(-c3ccccc3)n2)c1,367.45200000000006,367.168462292,28.0,5.408440000000004,112.8692,46.92,1.0,3.0,4.0,4.0,4.0,4.0,4.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,164.01612982149152,5.857718922196126,1.7665391023826682,17.738841647807636,7.526593795076825,3.575740358102031,0.8214285714285714,3.3378548622131348,12.561393737792969,2.0,1.0,0.9999064447934326,9.355520656739724e-05,8.665970867924045e-05,6.89609550177021e-06,7.976361317747024e-05,5.408399367589322,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
NC(=O)C1CCN(c2ncnc(-c3ccc4c(c3)OCCCO4)n2)CC1,355.39800000000025,355.164439532,26.0,1.4015999999999995,95.00140000000005,103.46000000000002,1.0,7.0,8.0,8.0,3.0,4.0,2.0,2.0,0.4444444444444444,0.0,0.0,0.0,0.0,150.90859491718518,5.8041767275840455,1.5471282380576714,16.562104196943675,7.148408541059714,3.3962458316899142,0.46153846153846156,5.757392406463623,13.619440078735352,5.0,2.0,0.9777348677932621,0.02226513220673787,0.022264542303167854,6.033365828665487e-07,0.022263938966584986,1.3918211031874606,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
COc1ccc(-c2nc(CS(=O)CC(=O)N3CCC4(CC3)OCCO4)c(C)o2)cc1,434.5140000000003,434.1511575519999,30.0,2.2728200000000003,110.39040000000003,91.10000000000001,0.0,7.0,7.0,9.0,6.0,4.0,2.0,2.0,0.5238095238095238,0.0,0.0,0.0,0.0,177.5063632986289,5.916878776620964,1.323208115572814,21.01927003571742,8.869579270696292,4.57778140062536,0.36666666666666664,1.4929380416870117,,1.0,0.0,0.9999987613816671,1.2386183328993994e-06,1.2386183329263306e-06,0.0,1.2386183329263306e-06,2.27281946207456,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cc1noc(C)c1CN1CCNc2cc(Nc3ccccc3)ncc2C1,349.4380000000001,349.19026035600007,26.0,3.8577400000000024,102.54240000000004,66.22,2.0,6.0,8.0,6.0,4.0,4.0,3.0,1.0,0.3,0.0,0.0,0.0,0.0,152.77395263363408,5.875921255139772,1.503029701472468,16.59997451191249,7.173048770621227,3.551024029257648,0.6538461538461539,6.815033435821533,13.901543617248535,4.0,2.0,0.7936278839729177,0.20637211602708228,0.20637186595034132,3.151056903006041e-07,0.20637155084465103,3.757356918272675,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CCN(CCCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,521.5970000000002,521.2550661040001,38.0,3.8900000000000015,144.07089999999988,128.29000000000002,4.0,8.0,12.0,11.0,14.0,4.0,4.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,219.8076296616772,5.784411306886242,1.3193885524390243,26.95848386399922,13.452603775555769,7.703453119527632,0.5526315789473685,9.006936073303223,13.100383758544922,6.0,4.0,0.024124453023746256,0.9758755469762538,0.9758754988841565,1.9934960326520354e-06,0.9758735053881238,2.272457475323119,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,587.5490000000003,587.2057465620001,41.0,3.616900000000002,150.36419999999987,174.82,5.0,9.0,14.0,15.0,15.0,4.0,4.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,234.90007720345852,5.7292701756941105,1.2816161366302001,30.0285920445343,14.104034416516937,9.586009850401599,0.5121951219512195,9.798723220825195,1.806710124015808,6.0,5.0,1.0145073552777129e-08,0.9999999898549264,0.996023086143042,0.999997449008473,-0.003974362865430958,-4.376844799941679,1.0,1.0,0.0,0.0,1.0,1.0,1.0,19.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cc1ccccc1C(=O)N1CCc2cc(-c3csc(NC(=O)Cc4ccc5c(c4)OCO5)n3)ccc21,497.57600000000025,497.14092721599997,36.0,5.231320000000004,139.0081999999999,80.76,1.0,6.0,7.0,8.0,5.0,6.0,4.0,2.0,0.17857142857142858,0.0,0.0,0.0,0.0,211.86545999567758,5.8851516665466,1.141713978735525,22.30387129732642,9.125224118691735,4.200305429976362,0.6388888888888888,2.726644992828369,9.070334434509277,2.0,1.0,0.979062904394478,0.020937095605522038,2.121464551424899e-05,0.02091632469242153,-0.02089511004690728,5.222130595943869,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Cc1ccccc1C(=O)N1CCc2cc(-c3nc(NC(=O)Cc4ccc5c(c4)OCO5)sc3C)ccc21,511.6030000000003,511.15657727999996,37.0,5.5397400000000045,143.74519999999984,80.76,1.0,6.0,7.0,8.0,5.0,6.0,4.0,2.0,0.20689655172413793,0.0,0.0,0.0,0.0,218.23040211007418,5.898118975947951,1.1731029650074973,23.24189192520569,9.367600820943725,4.444376952753274,0.6216216216216216,2.8864688873291016,9.075162887573242,2.0,1.0,0.9792801311915604,0.020719868808439568,3.0651771208633564e-05,0.020689851217816742,-0.020659199446608108,5.530646943108761,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Cc1cccc(C(=O)N2CCc3cc(-c4nc(NC(=O)Cc5ccc6c(c5)OCO6)sc4C)ccc32)c1,511.6030000000003,511.15657727999996,37.0,5.5397400000000045,143.7451999999998,80.76,1.0,6.0,7.0,8.0,5.0,6.0,4.0,2.0,0.20689655172413793,0.0,0.0,0.0,0.0,218.23040211007418,5.898118975947951,1.1682032348385465,23.24189192520569,9.367600820943725,4.557850670425131,0.6216216216216216,2.8906025886535645,9.074137687683105,2.0,1.0,0.979231961284413,0.020768038715586967,3.0944904678320755e-05,0.020737735538158063,-0.020706790633479744,5.530625580029153,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Cc1sc(NC(=O)Cc2ccc3c(c2)OCO3)nc1-c1ccc2c(c1)CCN2C(=O)c1ccccc1F,515.5660000000003,515.131505404,37.0,5.370420000000004,138.96619999999987,80.76,1.0,6.0,7.0,9.0,5.0,6.0,4.0,2.0,0.17857142857142858,0.0,0.0,0.0,0.0,216.0309953986038,5.838675551313616,1.1731029650074973,23.176129524561905,9.32756711120249,4.421565438542306,0.6216216216216216,2.862255573272705,9.073139190673828,2.0,1.0,0.9791871359774424,0.020812864022557553,2.8989650735242204e-05,0.020784476906548516,-0.020755487255813273,5.361285699316697,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
CCOc1ccc(CCNC(=O)c2cccc(C(=O)c3ccccc3)c2)cc1OCC,417.50500000000017,417.194008344,31.0,4.687500000000004,121.13370000000002,64.63,1.0,4.0,5.0,5.0,10.0,3.0,3.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,182.56512528950722,5.889197589984104,1.612189177323064,22.093461057892547,10.971826122806567,5.949183182182925,0.5806451612903226,,13.760851860046387,0.0,1.0,0.9999995643397356,4.356602644195462e-07,0.0,4.3566026443680597e-07,-4.3566026443680597e-07,4.6874998107951145,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Cc1cc(-c2cc3c(nc2-c2ccccc2)nc(C(=O)NCCN(C)C)n3C)ccn1,414.5130000000002,414.21680945200006,31.0,3.2971200000000023,122.80020000000005,75.94,1.0,6.0,7.0,7.0,6.0,4.0,4.0,0.0,0.25,0.0,0.0,0.0,0.0,181.33114466844088,5.849391763498093,1.8369775523340643,20.68305360715921,8.65220493018121,4.315813713144039,0.6774193548387096,8.613812446594238,12.055432319641113,5.0,1.0,0.05759876997751263,0.9424012300224873,0.9423999565754437,2.210843895121611e-05,0.9423778481364925,2.05753320915789,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
O=c1cc(CN2CCCN(c3ccc(C(F)(F)F)cn3)CC2)nc2ccccn12,403.40800000000013,403.16199492000004,29.0,2.8206000000000016,102.808,53.74000000000001,0.0,6.0,6.0,9.0,3.0,4.0,3.0,1.0,0.35,0.0,0.0,0.0,0.0,164.7830005390748,5.68217243238189,1.4331899192674216,19.379623021690414,7.823917488187125,4.395692041004304,0.5517241379310345,8.2797212600708,,4.0,0.0,0.11653777561336376,0.8834622243866362,0.8834622243866362,0.0,0.8834622243866362,1.8870667243422468,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
CN1CCN(c2ccc(-c3cccc(CN4CCOCC4)c3)cc2NC(=O)c2c[nH]c(=O)cc2C(F)(F)F)CC1,555.6010000000001,555.245724544,40.0,3.897000000000002,147.70189999999985,80.91,2.0,6.0,8.0,11.0,6.0,5.0,3.0,2.0,0.3793103448275862,0.0,0.0,0.0,0.0,229.8954414108637,5.747386035271592,1.478399531690389,27.88022207379252,11.828850626762598,6.545666976853744,0.45,7.7949018478393555,8.824315071105957,4.0,2.0,0.27672724124111703,0.723272758758883,0.7128558983984039,0.03627746592173477,0.6765784324766692,3.3390519135260845,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
CC[C@@](C)(Nc1ccnc(-c2c[nH]c3ncccc23)n1)C(=O)NCC(F)(F)F,392.38500000000005,392.157243888,28.0,3.279000000000001,98.50310000000005,95.59,3.0,5.0,8.0,10.0,6.0,3.0,3.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,158.35071369796484,5.6553826320701726,1.8374583203995072,19.587700678572958,7.450357378661688,4.210882891899253,0.5357142857142857,4.183706760406494,12.065488815307617,5.0,3.0,0.9993710553135107,0.00062894468648933,0.0006073554167969937,2.1602390020866543e-05,0.0005857530267761272,3.2787267668599607,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CN(C)c1cccc(-c2cnc(N3CCC(C(N)=O)CC3)nc2)c1,325.41600000000005,325.19026035600007,24.0,1.9112999999999998,95.92640000000003,75.35,1.0,5.0,6.0,6.0,4.0,3.0,2.0,1.0,0.3888888888888889,0.0,0.0,0.0,0.0,141.86257918656085,5.910940799440035,1.7208971467092842,16.235630371052714,6.8633770335400035,3.475114263915352,0.5,5.864049911499023,13.657959938049316,5.0,2.0,0.9717123980477842,0.028287601952215802,0.028287065442234773,5.521280637474794e-07,0.028286513314171025,1.8988377439147617,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Nc1cc2nc3ccccc3oc-2cc1=O,212.20799999999997,212.058577496,16.0,1.875,61.31340000000001,69.12,1.0,4.0,5.0,4.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,90.67506433944381,5.667191521215238,2.4815946993972364,8.909124351619887,3.064489164884434,1.2369038350634374,0.875,5.083035945892334,12.126344680786133,2.0,2.0,0.995184555052088,0.004815444947911973,0.0047967571148244,1.8777906142450455e-05,0.004777979208681949,1.872903627286754,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CC1(C)CC2CC(C)(CN2S(=O)(=O)c2ccc(C(=O)Nc3ccc(Cl)cc3)cc2)C1,447.0000000000001,446.143091404,30.0,5.181600000000005,119.26600000000003,66.48,1.0,3.0,4.0,7.0,4.0,4.0,2.0,2.0,0.43478260869565216,0.0,0.0,0.0,0.0,183.02645835001712,6.1008819450005705,1.5191811043329175,21.34616482652311,7.3602820277130485,4.133366705649422,0.4,3.874103546142578,11.802491188049316,1.0,1.0,0.999662596410973,0.00033740358902700773,0.0002978339348512593,3.95814428725957e-05,0.0002582524919786636,5.181453442757256,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
COc1ccccc1CNc1ccc(N2CCCCC2)cc1,296.414,296.18886338799996,22.0,4.297600000000003,92.82670000000005,24.5,1.0,3.0,4.0,3.0,5.0,3.0,2.0,1.0,0.3684210526315789,0.0,0.0,0.0,0.0,132.46050205612636,6.020931911642108,1.6091307137403272,14.763801473252023,7.209084008379485,3.533269535911749,0.5454545454545454,6.6337571144104,13.851719856262207,2.0,1.0,0.8537520108336263,0.14624798916637372,0.14624768744096567,3.5341094088444317e-07,0.1462473340300248,4.228931739580274,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cc1noc(C)c1C(=O)N1CCC2(CC1)CCN(C(c1ccccc1)c1ccccc1)CC2,443.59100000000007,443.257277296,33.0,5.399240000000005,129.0815,49.580000000000005,0.0,4.0,4.0,5.0,4.0,5.0,3.0,2.0,0.42857142857142855,0.0,0.0,0.0,0.0,195.9246997029656,5.937112112211079,1.2554252737635914,21.90117745597215,9.142394737110722,4.342137140072143,0.5151515151515151,8.667638778686523,,1.0,0.0,0.051229754824790086,0.9487702451752099,0.9487702451752099,0.0,0.9487702451752099,4.108762277436066,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
COc1ccccc1-c1cc2c(ccn2C)c(C(=O)NCC2CCN(C)C(=O)C2)n1,406.4860000000002,406.200490692,30.0,2.847100000000001,115.39620000000005,76.46000000000001,1.0,5.0,6.0,7.0,5.0,4.0,3.0,1.0,0.34782608695652173,0.0,0.0,0.0,0.0,175.198817019695,5.839960567323167,1.6434818035919327,19.944472613316115,8.179989017607255,3.7481555272674627,0.5,5.992608547210693,12.331165313720703,2.0,1.0,0.9623239863109121,0.037676013689087906,0.037664737664942,1.1717355257698733e-05,0.0376530203096843,2.8304213108929877,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cc1cc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3)cs2)c(C)o1,454.5330000000002,454.076947056,31.0,4.468040000000004,118.7307,114.19,2.0,7.0,9.0,10.0,6.0,4.0,4.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,182.59352293693516,5.8901136431269405,1.5661636285939924,20.759876377317926,8.323451274000725,4.493079584775087,0.7096774193548387,4.1118903160095215,4.582769393920898,4.0,2.0,0.0015201439452947776,0.9984798560547052,0.0005148333466515908,0.9984790730307836,-0.9979642396841321,1.6499247140548485,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
CNc1oc(-c2cccc(-c3ccccc3)c2)nc1C#N,275.31100000000004,275.105862036,21.0,3.9219800000000022,81.63670000000003,61.85,1.0,4.0,5.0,4.0,3.0,3.0,3.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,122.23189487051836,5.820566422405636,2.0448095368392196,12.947888258557018,5.513625147250295,2.4935765584602136,0.8095238095238095,2.537431240081787,12.414604187011719,2.0,1.0,0.9999766086603313,2.33913396686658e-05,1.372224852285638e-05,9.669223829436084e-06,4.053024693420296e-06,3.9219698411514448,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CC(C)c1ccc(S(=O)(=O)c2cnc(SCC(=O)Nc3ccc4c(c3)OCCO4)[nH]c2=O)cc1,501.58600000000024,501.102827456,34.0,3.2281000000000013,127.62620000000003,127.44999999999999,2.0,8.0,10.0,11.0,7.0,4.0,3.0,1.0,0.2608695652173913,0.0,0.0,0.0,0.0,200.38215639062625,5.893592835018419,1.4076494936642745,23.83500578449945,9.897677538350981,5.256566433188945,0.5294117647058824,3.8950510025024414,4.363128662109375,2.0,2.0,0.0009174747940901506,0.9990825252059099,0.0003125469346673135,0.9990822383623232,-0.9987696914276559,0.190694141656631,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
Cc1cccc(N(C)c2nc3ccccc3c3nnc(C)n23)c1,303.3690000000001,303.14839554400004,23.0,3.6622400000000024,92.26700000000004,46.32000000000001,0.0,5.0,5.0,5.0,2.0,4.0,4.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,133.77037977714602,5.8161034685715665,2.025692384924735,13.695013904508262,5.05211639780953,2.1249673122987303,0.8260869565217391,4.554697513580322,,4.0,0.0,0.9985741369092482,0.0014258630907517666,0.0014258630907517645,0.0,0.0014258630907517645,3.6616203136287124,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ccc(C(=O)Nc2nc(-c3ccccn3)cs2)cc1S(=O)(=O)N1CCOCC1,444.5380000000003,444.09259711999994,30.0,2.7867200000000008,114.05500000000002,101.49000000000001,1.0,7.0,8.0,10.0,5.0,4.0,3.0,1.0,0.25,0.0,0.0,0.0,0.0,178.15461137255713,5.938487045751904,1.5528055579380373,20.60624687294816,8.602756177965444,4.263366559170309,0.5666666666666667,2.9132418632507324,7.965143203735352,3.0,1.0,0.7860264351818933,0.2139735648181067,3.260075850497456e-05,0.21394793892469127,-0.2139153381661863,2.682157152223336,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
