smiles,mol_weight,exact_mol_weight,heavy_atom_count,heteroatom_count,oxygen_nitrogen_count,logp,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,chiral_center_count,unspecified_chiral_center_count,most_basic_pka,most_acidic_pka,num_basic_sites,num_acidic_sites,neutral_fraction_ph74,charged_fraction_ph74,base_protonated_fraction_ph74,acid_deprotonated_fraction_ph74,estimated_logd_ph74,pka_features_available,nitroso_group_count,nitroso_present,aromatic_amine_count,aromatic_amine_present,michael_acceptor_count,michael_acceptor_present,catechol_ring_count,hydroquinone_ring_count,quinone_ring_count,quinone_or_catechol_alert_count,quinone_or_catechol_present,epoxide_ring_count,epoxide_present,alkyl_halide_count,alkyl_halide_present,aryl_halide_count,aryl_chloride_count,aryl_halide_present,hydroxamic_acid_count,metal_chelator_alert_count,metal_chelator_present,pains_filter_available,pains_alert_count,pains_alert_present,electrophilic_alert_count,electrophilic_alert_present,structural_alert_family_count,mw_le_500,logp_le_5,logp_lt_3,tpsa_gt_75,tpsa_le_140,hbd_le_5,hba_le_10,rotatable_bonds_le_10,aromatic_ring_count_le_3,most_basic_pka_lt_7,most_basic_pka_ge_7,property_alert_count,property_window_pass,basic_aryl_halide_risk_flag
C[NH2+]CC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,352.4510000000001,352.21184948009,25.0,6.0,6.0,1.8161999999999994,89.44,2.0,5.0,7.0,5.0,1.0,1.0,1.0,1.0,8.997610092163086,13.674970626831055,1.0,1.0,0.02463523636472812,0.9753647636352719,0.9753647505559235,5.309200695247807e-07,0.20775673350375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
NC(N)=[NH+]Cc1cccc([131I])c1,280.1031246,280.00087337209,12.0,4.0,3.0,-0.8547999999999996,66.01,3.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,11.08593463897705,,1.0,0.0,0.00020605154001296366,0.999793948459987,0.999793948459987,0.0,-4.540824135244547,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
CC(C)(C)CC(C)(C)c1ccc(O)cc1,206.329,206.167065324,15.0,1.0,1.0,4.106000000000003,20.23,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,,10.078171730041504,0.0,1.0,0.9979062827707001,0.002093717229299852,0.0,0.002093717229299901,4.105089756931991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)[C-](Cl)Cl,322.124,321.00505039191,20.0,9.0,7.0,1.07239,112.70000000000002,3.0,5.0,8.0,6.0,1.0,1.0,2.0,0.0,,11.236397743225098,0.0,3.0,0.9998542733558596,0.00014572664414036485,0.0,0.00014572664414040355,1.0723267071107414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,
O=C([O-])CCC(=O)OC[C@@H](NC(=O)[C-](Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,421.18900000000014,420.01381792781996,27.0,12.0,10.0,0.15339000000000047,158.9,2.0,8.0,10.0,10.0,1.0,1.0,2.0,0.0,,4.2865986824035645,0.0,3.0,0.0007695986926211651,0.9992304013073788,0.0,0.9992304013073788,-2.9603456787403784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
[NH3+]CC(CC(=O)[O-])c1ccc(Cl)cc1,213.66400000000002,213.055656304,14.0,4.0,3.0,-0.19450000000000012,67.77,1.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,9.503342628479004,4.155717849731445,1.0,1.0,4.453669447788708e-06,0.9999955463305522,0.9921792659316202,0.9994305305091762,-5.545782019526639,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
CC(C)([NH3+])Cc1ccc(Cl)cc1,184.69,184.08875358008999,12.0,2.0,1.0,1.9029999999999996,27.64,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,9.856534004211426,,1.0,0.0,0.0034829778882145,0.9965170221117855,0.9965170221117855,0.0,-0.5550492826640467,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
C[NH2+]C(C)(C)Cc1ccccc1,164.272,164.14337599609,12.0,1.0,1.0,1.2008999999999996,16.61,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,10.434002876281738,,1.0,0.0,0.0009238377843358014,0.9990761622156642,0.9990761622156642,0.0,-1.833504279377882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
CC(C)([NH3+])Cc1ccccc1,150.245,150.12772593209,11.0,1.0,1.0,1.2495999999999994,27.64,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,10.318328857421875,,1.0,0.0,0.0012054447470642993,0.9987945552529357,0.9987945552529357,0.0,-1.6692526912135446,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
Nc1ccc(C(=O)NCC(=O)[O-])cc1,193.18200000000002,193.06186572791,14.0,5.0,5.0,-1.2514999999999994,95.25,2.0,4.0,6.0,3.0,1.0,1.0,0.0,0.0,4.256404876708984,3.7267825603485107,1.0,4.0,0.00021202081135857271,0.9997879791886414,0.0007179479568036169,0.9997878268593686,-4.925121507870353,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
CCCCC(CC)COC(=O)/C=C/c1ccc(OC)cc1,290.403,290.18819469199997,21.0,3.0,3.0,4.468000000000004,35.53,0.0,3.0,3.0,9.0,1.0,1.0,1.0,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,4.468000000000004,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
CC(C)/[NH+]=C(N)/[NH+]=C(\N)Nc1ccc(Cl)cc1,255.75300000000004,255.12397609617997,17.0,6.0,5.0,-2.0490999999999975,92.01,5.0,0.0,5.0,2.0,1.0,1.0,0.0,0.0,9.920652389526367,10.781935691833496,3.0,1.0,0.003005106028798345,0.9969948939712017,0.9969936468056461,0.0004148433251077673,-4.571240200230395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
[NH3+][C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)[O-],305.20500000000004,304.07453317599993,19.0,6.0,4.0,-0.12650000000000028,71.01,1.0,3.0,4.0,8.0,1.0,1.0,1.0,0.0,8.737207412719727,2.2535126209259033,2.0,1.0,3.13883795617373e-07,0.9999996861162044,0.9560195798163738,0.9999928631014823,-6.62973110435606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-],181.19099999999995,181.073893212,13.0,4.0,4.0,-1.7049,88.0,2.0,3.0,5.0,3.0,1.0,1.0,1.0,0.0,8.759506225585938,2.2845425605773926,1.0,2.0,3.2096435629825174e-07,0.9999996790356437,0.9581285911021682,0.9999923345221776,-8.198443194144929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
COCCCOc1cc(C[C@@H](C[C@H]([NH3+])[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,552.7770000000003,552.40071286809,39.0,9.0,9.0,2.576700000000004,147.75,4.0,6.0,10.0,19.0,1.0,1.0,4.0,0.0,9.65066146850586,12.500455856323242,2.0,4.0,0.005583459950376424,0.9944165400496235,0.9944164957451532,7.934886108367661e-06,0.32360340533254206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
NS(=O)(=O)c1ccc(C[NH3+])cc1,187.24399999999997,187.05357501209,12.0,5.0,4.0,-0.9240999999999993,87.80000000000001,2.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,8.677587509155273,10.15561580657959,2.0,2.0,0.050039851332042605,0.9499601486679574,0.9498723070747376,0.0017523565936056027,-2.2247839892617796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
O=C([O-])CCCc1ccc(N(CCCl)CCCl)cc1,303.20899999999995,302.07200775590996,19.0,5.0,3.0,2.0431999999999997,43.37,0.0,3.0,3.0,9.0,1.0,1.0,0.0,0.0,4.762399196624756,4.760135173797607,1.0,1.0,0.002281086841839538,0.9977189131581604,0.0022982640538034326,0.9977136585417723,-0.5986581806532993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
CC(C)[NH2+]C(C)Cc1ccc([123I])cc1,300.196589,300.05679002809,14.0,2.0,1.0,2.194,16.61,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,10.19189167022705,,1.0,0.0,0.0016121580398660296,0.998387841960134,0.998387841960134,0.0,-0.5985923865523666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
Nc1ccc(S(N)(=O)=O)cc1,172.20900000000003,172.030648496,11.0,5.0,4.0,-0.08380000000000004,86.18,2.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,4.25521183013916,10.50158405303955,2.0,4.0,0.9984937760095471,0.0015062239904528596,0.00071597980494428,0.0007908103897770766,-0.084454637907083,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
CC(C)[NH2+]CC(O)c1cc(O)cc(O)c1,212.26899999999998,212.12811985609,15.0,4.0,4.0,0.10300000000000026,77.30000000000001,4.0,3.0,7.0,4.0,1.0,1.0,1.0,1.0,9.011391639709473,9.396799087524414,1.0,3.0,0.023645937904468128,0.9763540620955319,0.9761158534842527,0.009973503182211012,-1.5232434552304221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
CC(C)[NH2+]CC(O)c1ccc(O)c(O)c1,212.26899999999998,212.12811985609,15.0,4.0,4.0,0.10300000000000009,77.30000000000001,4.0,3.0,7.0,4.0,1.0,1.0,1.0,1.0,9.046379089355469,9.653182983398438,1.0,3.0,0.021953726488821594,0.9780462735111785,0.97792372013899,0.00555135978344209,-1.555491750767239,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
CC(C)[NH2+]CC(O)c1ccc(NS(C)(=O)=O)cc1,273.378,273.12673995209,18.0,6.0,5.0,0.0633000000000008,83.00999999999999,3.0,3.0,6.0,6.0,1.0,1.0,1.0,1.0,8.964094161987305,8.532341003417969,2.0,2.0,0.024735418995865777,0.9752645810041343,0.9734407765672706,0.06866934349504152,-1.5433807286775532,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
Oc1ccc(O)cc1,110.11199999999998,110.036779432,8.0,2.0,2.0,1.0977999999999999,40.46,2.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,,10.34520435333252,0.0,2.0,0.9988668087070632,0.0011331912929367638,0.0,0.0011331912929367176,1.0973075822200427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
NC(=O)OCC(O)COc1ccc(Cl)cc1,245.662,245.045485544,16.0,6.0,5.0,1.1750000000000003,81.78000000000002,2.0,4.0,6.0,5.0,1.0,1.0,1.0,1.0,2.7542920112609863,12.967768669128418,1.0,3.0,0.9999746856258077,2.531437419228677e-05,2.260904364212837e-05,2.7053917164067236e-06,1.1749890059678216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
O=P([O-])([O-])C(Sc1ccc(Cl)cc1)P(=O)([O-])[O-],314.57900000000006,313.89925413964,17.0,10.0,6.0,-0.45690000000000053,126.38,0.0,7.0,7.0,4.0,1.0,1.0,0.0,0.0,,0.9986754655838013,0.0,4.0,3.9689469411019473e-07,0.9999996031053059,0.0,0.9999996031053059,-6.858224706923188,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,
CC(C)[NH2+]CC(O)COc1ccc(CC(N)=O)cc1,267.34899999999993,267.17031901609,19.0,5.0,5.0,-0.5740999999999981,89.16,3.0,3.0,6.0,8.0,1.0,1.0,1.0,1.0,9.121191024780273,13.841197967529297,2.0,3.0,0.018648057576212625,0.9813519424237874,0.9813519356717376,3.6207778115406663e-07,-2.3034663985933963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
COC(=O)CCc1ccc(OCC(O)C[NH2+]C(C)C)cc1,296.387,296.18563473209,21.0,5.0,5.0,0.5037000000000007,72.37,2.0,4.0,6.0,9.0,1.0,1.0,1.0,1.0,9.022537231445312,13.875245094299316,1.0,1.0,0.023293078226485308,0.9767069217735147,0.9767069139755405,3.3477634250800775e-07,-1.1290731147955637,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
COCCc1ccc(OCC(O)C[NH2+]C(C)C)cc1,268.37699999999995,268.19072011209,19.0,4.0,4.0,0.5870000000000002,55.3,2.0,3.0,5.0,9.0,1.0,1.0,1.0,1.0,9.015460968017578,13.877860069274902,1.0,1.0,0.023666661714524095,0.9763333382854759,0.9763333304099977,3.327666435366145e-07,-1.0388629968747454,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
CC(C)[NH2+]CC(O)COc1ccc(COCCOC(C)C)cc1,326.457,326.23258492409,23.0,5.0,5.0,1.3397000000000014,64.53000000000002,2.0,4.0,6.0,12.0,1.0,1.0,1.0,1.0,9.011967658996582,13.87746810913086,1.0,1.0,0.02385323635826952,0.9761467636417305,0.9761467556969994,3.330671080825257e-07,-0.2827526884400622,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
C=CCOc1ccccc1OCC(O)C[NH2+]C(C)C,266.36099999999993,266.17507004809,19.0,4.0,4.0,0.9628999999999998,55.3,2.0,3.0,5.0,9.0,1.0,1.0,1.0,1.0,8.963860511779785,13.844025611877441,1.0,1.0,0.026573126764860917,0.9734268732351391,0.9734268636760381,3.597279906898364e-07,-0.6126573407033701,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
CCCCCCCCc1ccc(CCC([NH3+])(CO)CO)cc1,308.48600000000005,308.25840574808996,22.0,3.0,3.0,2.4875,68.10000000000001,3.0,2.0,5.0,12.0,1.0,1.0,0.0,0.0,8.75711727142334,12.220903396606445,1.0,2.0,0.042092011076205985,0.957907988923794,0.9579073531592861,1.510393276807593e-05,1.1116996760077973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
CCCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,616.8330000000004,616.4186481199998,43.0,10.0,10.0,4.483600000000006,103.30000000000003,1.0,10.0,11.0,35.0,1.0,1.0,0.0,0.0,,13.782061576843262,0.0,1.0,0.99999958510496,4.1489503999070365e-07,0.0,4.148950400259021e-07,4.483599819813342,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,,,2.0,0.0,
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,276.21399999999994,276.07217687200006,19.0,8.0,5.0,3.2081000000000017,72.24,1.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,3.4954118728637695,13.209916114807129,1.0,1.0,0.9998738970516986,0.00012610294830139868,0.00012455402784340168,1.5491134063082159e-06,3.208045230732047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
CC(C)c1cccc(C(C)C)c1NC(=O)C[NH+](CC(=O)[O-])CC(=O)[O-],349.4070000000001,349.17689547990994,25.0,7.0,7.0,-1.7433999999999965,113.80000000000001,2.0,5.0,7.0,9.0,1.0,1.0,0.0,0.0,6.203357696533203,2.0396251678466797,2.0,3.0,4.100632877226816e-06,0.9999958993671227,0.05978404720868653,0.9999956386265676,-7.13054911062754,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
CC(C)c1cccc(C(C)C)c1O,178.27499999999995,178.135765196,13.0,1.0,1.0,3.6390000000000025,20.23,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,,11.101365089416504,0.0,1.0,0.9998011394949918,0.00019886050500816932,0.0,0.00019886050500818694,3.638913627391674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
CC(C)c1cccc(C(C)C)c1OCOP(=O)([O-])[O-],286.26399999999995,286.09810749782,19.0,6.0,5.0,2.1149999999999993,81.65,0.0,5.0,5.0,6.0,1.0,1.0,0.0,0.0,,1.6506267786026,0.0,2.0,1.7808445238465254e-06,0.9999982191554762,0.0,0.9999982191554762,-3.6343739948449825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,
CCCCNC(=O)[N-]S(=O)(=O)c1ccc(C)cc1,269.34599999999995,269.09653698391,18.0,6.0,5.0,2.567120000000001,77.34,1.0,3.0,4.0,5.0,1.0,1.0,0.0,0.0,4.306405067443848,5.2077741622924805,1.0,2.0,0.006377396527998173,0.9936226034720018,0.0008054806478209942,0.9936174624615306,0.3717634209966114,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
CCCCNc1ccc(C(=O)OCC[NH+](C)C)cc1,265.37699999999995,265.19105446009,19.0,4.0,4.0,1.1999000000000002,42.769999999999996,2.0,3.0,5.0,8.0,1.0,1.0,0.0,0.0,8.000699996948242,13.759623527526855,2.0,1.0,0.20050142358296694,0.799498576417033,0.799498488819085,4.368942034926833e-07,0.5020174605074842,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
CC(C)Cc1ccc(C(C)C(=O)[O-])cc1,205.27699999999996,205.12340336391,15.0,2.0,2.0,1.7385,40.129999999999995,0.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,,4.400064945220947,0.0,1.0,0.0009991502534001384,0.9990008497465999,0.0,0.9990008497465999,-1.2618691971435696,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,
