smiles,mol_weight,exact_mol_weight,heavy_atom_count,heteroatom_count,logp,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,heterocycle_ring_count,aromatic_heterocycle_ring_count,fraction_csp3,formal_charge,positive_formal_atom_count,negative_formal_atom_count,abs_formal_charge,stereocenter_count,most_basic_pka,most_acidic_pka,num_basic_sites,num_acidic_sites,neutral_fraction_ph74,charged_fraction_ph74,base_protonated_fraction_ph74,acid_deprotonated_fraction_ph74,net_charge_proxy_ph74,estimated_logd_ph74,has_amphoteric_sites,ionizable_center_present,pka_features_available,pains_filter_available,pains_alert_count,pains_alert_present,michael_acceptor_count,aldehyde_count,epoxide_ring_count,aziridine_ring_count,alkyl_halide_count,acyl_halide_count,sulfonyl_halide_count,isocyanate_count,isothiocyanate_count,anhydride_count,reactive_alert_site_count,reactive_alert_present,catechol_ring_count,hydroxamate_count,beta_dicarbonyl_count,metal_chelator_alert_count,metal_chelator_alert_present,ester_count,phenol_count,metabolic_lability_alert_count,metabolic_lability_alert_present,aromatic_or_heterocycle_present,mol_weight_lt_500,logp_le_5,logp_in_1_3,estimated_logd_le_5,estimated_logd_in_1_3,tpsa_le_140,hbd_le_5,hba_le_10,rotatable_bonds_le_10,basic_ionization_ok,acidic_ionization_ok,formal_charge_zero_or_plus_one,formal_charge_abs_le_1,fraction_csp3_ge_0p3,stereocenter_count_ge_1,aromatic_ring_count_ge_1,aromatic_ring_count_1_3,ring_count_4_7,pains_alert_absent,reactive_alert_absent,metal_chelator_alert_absent,metabolic_lability_alert_absent,druglike_physchem_pass_count,druglike_physchem_window_pass,ionization_window_pass,liability_alert_absent_pass,sarscov2_vitro_design_rule_pass_count
C=CCc1ccccc1OCC(O)CNC(C)C,249.35399999999996,249.172878976,18.0,3.0,2.1528,41.49,2.0,3.0,5.0,8.0,1.0,1.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,1.0,9.026785850524902,13.885209083557129,1.0,1.0,0.023071549422912188,0.9769284505770878,0.9769284430284658,3.271830332504619e-07,0.9769281158454326,0.5158767615442892,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,13.0
CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,351.4430000000001,351.204573028,25.0,6.0,2.8424000000000014,84.85999999999999,2.0,6.0,8.0,5.0,1.0,1.0,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,0.0,0.0,1.0,8.997610092163086,13.674970626831055,1.0,1.0,0.02463523636472812,0.9753647636352719,0.9753647505559235,5.309200695247807e-07,0.975364219635854,1.233956733503752,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,12.0
CC(C)(C)NCC(O)c1ccccc1Cl,227.735,227.107691876,15.0,3.0,2.7615000000000007,32.26,2.0,2.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,9.41470718383789,13.556816101074219,1.0,1.0,0.009574461143978363,0.9904255388560217,0.9904255321833733,6.969210724430472e-07,0.9904248352623009,0.7426143409924038,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,13.0
CC(=O)Nc1ccccc1,135.16599999999997,135.068413908,10.0,2.0,1.6449999999999998,29.1,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,4.359423637390137,13.639018058776855,1.0,1.0,0.9990894512960735,0.0009105487039264837,0.0009099724865977386,5.767421482308532e-07,0.0009093957444495077,1.64460437357647,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,12.0
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,305.16400000000004,303.91460403199994,16.0,10.0,0.2882000000000006,120.32,2.0,4.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8733105659484863,9.028944969177246,2.0,4.0,0.9767497678455818,0.023250232154418238,0.00029729077626718884,0.022959767105136704,-0.022662476328869516,0.2779833166734853,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,12.0
COc1ccccc1O,124.13899999999997,124.052429496,9.0,2.0,1.4008,29.46,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,9.973238945007324,0.0,1.0,0.9973355819406333,0.00266441805936668,0.0,0.002664418059366693,-0.002664418059366693,1.3996413136405168,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,11.0
CC(=O)Oc1ccccc1C(=O)O,180.15899999999996,180.042258736,13.0,4.0,1.3101,63.60000000000001,1.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,3.388737440109253,0.0,1.0,9.743054334399037e-05,0.999902569456656,0.0,0.999902569456656,-0.999902569456656,-2.7012048754996663,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,11.0
Nc1ccc(C(=O)NCC(=O)O)cc1,194.19000000000003,194.06914218,14.0,5.0,0.08319999999999966,92.42,3.0,3.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,4.256404876708984,3.7267825603485107,1.0,4.0,0.00021202081135857271,0.9997879791886414,0.0007179479568036169,0.9997878268593686,-0.999069878902565,-3.590421507870354,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,12.0
CC(=O)Oc1cc(C(F)(F)F)ccc1C(=O)O,248.15599999999998,248.029643364,17.0,7.0,2.3289,63.60000000000001,1.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.097761392593384,0.0,1.0,4.985856086903162e-05,0.999950141439131,0.0,0.999950141439131,-0.999950141439131,-1.9733602612445678,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,11.0
CC(=O)Nc1ccc(CC(=O)O)cc1,193.202,193.073893212,14.0,4.0,1.2721,66.4,2.0,2.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,4.3832244873046875,4.215524673461914,1.0,2.0,0.0006528646206833436,0.9993471353793166,0.0009611847004376039,0.9993465072520855,-0.9983853225516479,-1.9130768655635757,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,12.0
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,299.8020000000001,299.14005462399996,20.0,6.0,2.0023999999999997,67.59,2.0,4.0,6.0,7.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,9.043728828430176,13.398154258728027,2.0,3.0,0.022208387825780718,0.9777916121742193,0.9777915898712455,1.0042580117603026e-06,0.9777905856132337,0.3489170329392888,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,13.0
N[C@H](Cc1ccccc1)C(=O)O,165.19199999999995,165.078978592,12.0,3.0,0.641,63.32000000000001,2.0,2.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,1.0,8.773468017578125,2.2511329650878906,1.0,1.0,2.881783491387774e-07,0.9999997118216508,0.9593994920877955,0.9999929020999008,-0.04059341001210526,-5.899338650873754,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,0.0,1.0,12.0
CC(COc1ccccc1)NN,166.224,166.110613068,12.0,3.0,0.9172000000000002,47.28,2.0,3.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,7.016154766082764,14.0,2.0,0.0,0.7076165682955069,0.2923834317044931,0.29238343170449316,0.0,0.29238343170449316,0.7669979930266537,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,13.0
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,821.1410000000001,820.880323412,34.0,15.0,-1.6274999999999986,199.89,8.0,9.0,17.0,12.0,1.0,1.0,0.0,0.0,0.0,0.5263157894736842,0.0,0.0,0.0,0.0,3.0,0.0,11.54720401763916,0.0,8.0,0.9999287532531359,7.124674686409538e-05,0.0,7.124674686407258e-05,-7.124674686407258e-05,-1.6275309431713285,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,9.0
C#CCN(C)[C@H](C)Cc1ccccc1,187.286,187.136099544,14.0,1.0,2.1826,3.24,0.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,1.0,6.93582010269165,14.0,1.0,0.0,0.7443712512011269,0.2556287487988731,0.25562874879887315,0.0,0.25562874879887315,2.0543895916406036,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,13.0
NC(N)=NS(=O)(=O)c1ccc(N)cc1,214.25,214.05244656,14.0,7.0,-0.7690999999999999,124.55999999999999,3.0,3.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.404869556427002,13.712302207946777,2.0,2.0,0.9899880050346624,0.010011994965337556,0.010011512653718227,4.871891194204835e-07,0.010011025464598807,-0.7734700674012536,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,12.0
Cc1ccc(S(=O)(=O)[N-]Cl)cc1,204.65800000000002,203.98915072391,12.0,5.0,2.21122,48.24,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.14285714285714285,-1.0,0.0,1.0,1.0,0.0,0.0,7.812338352203369,0.0,1.0,0.721003376962212,0.27899662303778805,0.0,0.27899662303778805,-0.27899662303778805,2.0691572988284714,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,0.0,1.0,12.0
C[C@H](N)[C@H](O)c1cccc(O)c1,167.20799999999997,167.094628656,12.0,3.0,0.7728000000000002,66.48,3.0,3.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,8.811755180358887,9.807670593261719,1.0,2.0,0.03715689463240976,0.9628431053675902,0.9626977708351954,0.0038961353154733937,0.958801635519722,-0.6571605890907546,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,12.0
CNCC(O)c1ccc(O)cc1,167.208,167.094628656,12.0,3.0,0.645,52.489999999999995,3.0,3.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,9.081953048706055,9.9205904006958,1.0,2.0,0.020314158103864704,0.9796858418961353,0.9796245774618609,0.003006781045138442,0.9766177964167225,-1.0472011717831693,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,12.0
CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC,294.39500000000004,294.194342692,21.0,5.0,2.5562000000000005,64.78999999999999,1.0,5.0,6.0,9.0,1.0,1.0,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,0.0,0.0,8.508851051330566,13.580486297607422,2.0,2.0,0.07221015148742399,0.927789848512576,0.9277898008571936,6.599536205568743e-07,0.9277891409035731,1.414798256088493,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,12.0
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,336.4320000000001,336.204907376,24.0,6.0,2.3655,87.66,3.0,5.0,8.0,10.0,1.0,1.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,1.0,9.069978713989258,13.641867637634277,2.0,2.0,0.020933093017682758,0.9790669069823172,0.9790668949882697,5.729703035562201e-07,0.9790663220179662,0.6863334032678503,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,13.0
COc1ccc(OC)c(C(O)C(C)N)c1,211.261,211.120843404,15.0,4.0,1.0844,64.71,2.0,4.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,2.0,8.625066757202148,11.853046417236328,1.0,1.0,0.05620741239810931,0.9437925876018907,0.9437906072280771,3.5232079835259644e-05,0.9437553751482418,-0.16580640771701893,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,13.0
CC(=O)Nc1cccc(O)c1,151.165,151.063328528,11.0,3.0,1.3505999999999998,49.33,2.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,4.298166275024414,9.515937805175781,1.0,2.0,0.9916167721005144,0.008383227899485646,0.0007903562499700549,0.0075988774698167,-0.006808521219846645,1.3469438637685371,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,11.0
NCc1ccc(S(N)(=O)=O)cc1,186.236,186.04629856,12.0,5.0,-0.20729999999999998,86.18,2.0,3.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,8.677587509155273,10.15561580657959,2.0,2.0,0.050039851332042605,0.9499601486679574,0.9498723070747376,0.0017523565936056027,0.948119950481132,-1.5079839892617801,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,12.0
C[C@@H](N)[C@@H](O)c1ccccc1,151.20899999999997,151.099714036,11.0,2.0,1.0672000000000001,46.25,2.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,8.835041046142578,12.032652854919434,1.0,1.0,0.035423002084323266,0.9645769979156767,0.9645761725764063,2.32989863178303e-05,0.9645528735900885,-0.3835146353140275,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,13.0
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,285.36499999999995,285.10347908800003,19.0,6.0,2.1955,74.68,1.0,3.0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,3.588864326477051,0.0,1.0,0.0001544533182581409,0.9998455466817419,0.0,0.9998455466817419,-0.9998455466817419,-1.6157027569273104,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,13.0
CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O,308.37800000000004,308.17360724799994,22.0,6.0,0.5328000000000004,112.64999999999999,4.0,4.0,8.0,8.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,6.881460666656494,3.313311815261841,1.0,3.0,6.285323499849537e-05,0.9999371467650014,0.23254770416368373,0.9999181014437777,-0.7673703972800939,-3.6688723646631565,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,13.0
CCOC(=O)c1ccc(OC(=O)CCCCCN=C(N)N)cc1,321.37699999999995,321.16885621600005,23.0,7.0,1.6024999999999998,117.0,2.0,5.0,7.0,9.0,1.0,1.0,0.0,0.0,0.0,0.4375,0.0,0.0,0.0,0.0,0.0,11.854626655578613,14.0,1.0,0.0,3.510412065776958e-05,0.9999648958793422,0.9999648958793422,0.0,0.9999648958793422,-2.8521419013719775,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,1.0,0.0,1.0,12.0
CCNCC(O)c1cccc(O)c1,181.23499999999999,181.11027872,13.0,3.0,1.0351,52.489999999999995,3.0,3.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.0,8.90988540649414,9.83259391784668,1.0,2.0,0.029873931437630227,0.9701260685623698,0.970015737331797,0.003679637941864448,0.9663360993899326,-0.48960762007026126,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,12.0
Cc1cccc(C)c1NC(=O)C(C)N,192.262,192.126263132,14.0,3.0,1.58914,55.120000000000005,2.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,1.0,8.058409690856934,13.76284408569336,2.0,1.0,0.18004467121878037,0.8199553287812196,0.8199552507018701,4.3366635124918147e-07,0.8199548170355189,0.8445202720859424,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,13.0
CCCCCCOc1ccccc1C(N)=O,221.29999999999998,221.141578848,16.0,3.0,2.7446,52.32,1.0,2.0,3.0,7.0,1.0,1.0,0.0,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,3.4946627616882324,13.712843894958496,1.0,2.0,0.9998751740812214,0.00012482591877860383,0.00012433939744281277,4.865818370622105e-07,0.00012385281560575056,2.7445457854085125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,13.0
