smiles,mol_weight,exact_mol_weight,heavy_atom_count,carbon_atom_count,heteroatom_count,oxygen_nitrogen_count,halogen_atom_count,logp,molar_refractivity,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,fused_aromatic_ring_count,max_fused_aromatic_system_size,aromatic_n_heterocycle_ring_count,fraction_csp3,formal_charge,positive_formal_atom_count,negative_formal_atom_count,aromatic_nitro_count,aromatic_nitro_present,aromatic_amine_count,aromatic_amine_present,azo_linkage_count,azo_linkage_present,n_nitroso_count,n_nitroso_present,epoxide_ring_count,epoxide_present,alkyl_halide_count,alkyl_halide_present,michael_acceptor_count,michael_acceptor_present,alkyl_oxy_nitrogen_ester_count,alkyl_oxy_nitrogen_ester_present,hydrazine_count,hydrazine_present,isocyanate_count,isocyanate_present,quinone_ring_count,quinone_present,pah_system_count,pah_present,hetero_pah_system_count,hetero_pah_present,polycyclic_alert_present,aromatic_alert_family_count,reactive_alert_family_count,ames_alert_family_count,ames_structural_alert_present
CCC(=O)OCc1cccc([N+](=O)[O-])c1,209.201,209.068807832,15.0,10.0,5.0,5.0,0.0,2.048,53.18340000000003,69.44,0.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
CC(C)(C)C(Br)C(=O)Nc1ccccc1,270.17,269.041526232,15.0,12.0,3.0,2.0,1.0,3.434700000000001,67.24170000000004,29.1,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Cc1cc(Cl)ccc1O[C@H](C)C(=O)O,214.648,214.039671892,14.0,10.0,4.0,3.0,1.0,2.5003199999999994,53.91480000000002,46.53,1.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc([N+](=O)[O-])ccc1[N+](=O)[O-],182.135,182.032756672,13.0,7.0,6.0,6.0,0.0,1.81142,44.487800000000014,86.28,0.0,4.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
CCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,234.38299999999998,234.198365452,17.0,16.0,1.0,1.0,0.0,4.549600000000004,74.88480000000006,20.23,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cccc(NO)c1C,137.182,137.084063972,10.0,8.0,2.0,2.0,0.0,2.10454,41.32520000000001,32.26,2.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Oc1cc(Cl)c(Cl)cc1Cl,197.448,195.924947756,10.0,6.0,4.0,1.0,3.0,3.3524000000000003,43.13680000000001,20.23,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1ccccc1C(F)(F)F,161.12599999999998,161.045233852,11.0,7.0,4.0,1.0,3.0,2.2876000000000003,35.856400000000015,26.02,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0
CC(=O)c1ccc(Cl)c(Cl)c1Cl,223.486,221.94059782,12.0,8.0,4.0,1.0,3.0,3.849400000000001,51.476500000000016,17.07,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1cc(N)ccc1NC(C)=O,180.207,180.089877624,13.0,9.0,4.0,4.0,0.0,1.2358,51.71010000000002,64.35,2.0,3.0,5.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
CC(=O)Oc1ccc(CO)cc1,166.17600000000002,166.06299418,12.0,9.0,3.0,3.0,0.0,1.1041999999999998,43.67380000000002,46.53,1.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccccc1N,107.156,107.073499288,8.0,7.0,1.0,1.0,0.0,1.57722,35.59139999999999,26.02,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
O=C(O)Cc1ccc([N+](=O)[O-])cc1,181.147,181.037507704,13.0,8.0,5.0,5.0,0.0,1.2219,44.436200000000014,80.44,1.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.125,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
CC(=O)c1cc(NC(N)=O)ccc1OC[C@H](O)CNC(C)(C)C,323.39300000000003,323.18450628000005,23.0,16.0,7.0,7.0,0.0,1.5075999999999998,88.91010000000003,113.68,4.0,5.0,9.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOP(=O)(NC(C)CC)Oc1cc(C)ccc1[N+](=O)[O-],316.29400000000004,316.11880840199996,21.0,13.0,8.0,7.0,0.0,3.814720000000003,80.58260000000004,90.7,1.0,5.0,6.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5384615384615384,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
NCCc1cc(O)c(O)cc1O,169.17999999999998,169.073893212,12.0,8.0,4.0,4.0,0.0,0.3045999999999998,44.19480000000002,86.71000000000001,4.0,4.0,8.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)COc1ccccc1,152.149,152.04734411599998,11.0,8.0,3.0,3.0,0.0,1.1500000000000001,39.57280000000002,46.53,1.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCNc1ccccc1,121.18299999999995,121.08914935199999,9.0,8.0,1.0,1.0,0.0,2.1184,40.60570000000001,12.03,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
O=[N+]([O-])c1ccccc1Br,202.00699999999995,200.942540468,10.0,6.0,4.0,3.0,1.0,2.3573000000000004,40.79640000000001,43.14,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
O=C(NO)c1ccccc1O,153.13699999999997,153.042593084,11.0,7.0,4.0,4.0,0.0,0.5112000000000003,37.35950000000002,69.56,3.0,3.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1c(O)cccc1[N+](=O)[O-],154.12499999999997,154.037842052,11.0,6.0,5.0,5.0,0.0,0.8825999999999998,39.17360000000001,89.39,2.0,4.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0
COc1c(N)cc(C)c(N)c1C,166.22399999999996,166.110613068,12.0,9.0,3.0,3.0,0.0,1.4764400000000002,51.292800000000014,61.269999999999996,2.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
N#Cc1ccc(CCl)cc1,151.596,151.018876872,10.0,8.0,2.0,1.0,1.0,2.2970800000000002,40.71400000000001,23.79,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
COC(=O)c1ccccc1,136.14999999999998,136.052429496,10.0,8.0,2.0,2.0,0.0,1.4732,37.781500000000015,26.3,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(Cc1cccc(C(F)(F)F)c1)N=O,218.17799999999994,218.066697568,15.0,9.0,6.0,3.0,3.0,2.8186000000000018,48.70600000000002,32.67,0.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0
CCCCOc1ccc(N=O)cc1,179.21899999999997,179.094628656,13.0,10.0,3.0,3.0,0.0,3.2634000000000016,52.30000000000003,38.66,0.0,3.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(S(=O)(=O)O)c(N)cc1Cl,221.665,220.991341796,13.0,7.0,6.0,4.0,1.0,1.47732,50.41600000000001,80.39,2.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
CCCCCc1cc(O)cc(O)c1,180.24699999999999,180.115029752,13.0,11.0,2.0,2.0,0.0,2.8305000000000016,53.00060000000004,40.46,2.0,2.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=Cc1cccc(Cl)c1Cl,175.01399999999998,173.963920108,10.0,7.0,3.0,1.0,2.0,2.805900000000001,41.849500000000006,17.07,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOc1ccc(NC(N)=O)cc1,180.20699999999997,180.089877624,13.0,9.0,4.0,4.0,0.0,1.5758999999999999,50.81710000000001,64.35,2.0,2.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc([N+](=O)[O-])cc1C(=O)O,181.147,181.037507704,13.0,8.0,5.0,5.0,0.0,1.60142,44.79270000000002,80.44,1.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.125,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Nc1ccc(CO)c([N+](=O)[O-])c1,168.15200000000002,168.053492116,12.0,7.0,5.0,5.0,0.0,0.6693,43.43160000000001,89.39,2.0,4.0,6.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0
COP(=S)(OC)Oc1ccc(N)c(C)c1,247.25599999999997,247.04320093799998,15.0,9.0,6.0,4.0,0.0,2.47332,64.52240000000002,53.71,1.0,5.0,6.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
O=CN(O)c1ccc(Cl)c(Cl)c1,206.028,204.96973376,12.0,7.0,5.0,3.0,2.0,2.3454000000000006,46.79150000000001,40.540000000000006,1.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(C=O)cc1,136.14999999999998,136.052429496,10.0,8.0,2.0,2.0,0.0,1.5076999999999998,38.38150000000001,26.3,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(C=O)cc1,120.15099999999998,120.057514876,9.0,8.0,1.0,1.0,0.0,1.80752,36.566500000000005,17.07,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COP(=O)(OC)O/C(=C\Cl)c1cc(Cl)c(Cl)cc1Cl,365.96400000000006,363.89925611800004,19.0,10.0,9.0,4.0,4.0,5.6015000000000015,78.01150000000003,44.760000000000005,0.0,4.0,4.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#[N+]c1ccc([N+](=O)[O-])cc1,150.11700000000002,150.02980278809,11.0,6.0,5.0,5.0,0.0,2.07938,37.84040000000001,71.28999999999999,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)O,217.202,217.004493324,14.0,7.0,7.0,6.0,0.0,1.1499199999999998,47.64800000000002,97.51,1.0,4.0,5.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
O=[N+]([O-])c1cccc(S(=O)(=O)O)c1,203.17499999999998,202.98884326,13.0,6.0,7.0,6.0,0.0,0.8415000000000001,42.911000000000016,97.51,1.0,4.0,5.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
COc1ccc(O)c(C(C)(C)C)c1,180.24699999999999,180.115029752,13.0,11.0,2.0,2.0,0.0,2.6983000000000006,53.35880000000004,29.46,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)Cc1ccc(O)c(O)c1,168.148,168.042258736,12.0,8.0,4.0,4.0,0.0,0.7248999999999999,41.11140000000002,77.76,3.0,3.0,6.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCc1ccccc1O,122.16699999999996,122.07316494,9.0,8.0,1.0,1.0,0.0,1.9545999999999997,37.48480000000001,20.23,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCc1cccc(CC)c1NC(=O)CO,207.27299999999997,207.125928784,15.0,12.0,3.0,3.0,0.0,1.7422,60.913500000000035,49.33,2.0,2.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(CNC(=O)c1ccccc1)NO,194.19000000000003,194.06914218,14.0,9.0,5.0,5.0,0.0,-0.07819999999999994,48.704400000000014,78.43,3.0,3.0,6.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1ccccc1C#N,128.13399999999996,128.037448128,10.0,8.0,2.0,2.0,0.0,1.4299600000000001,35.872000000000014,47.58,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)C(=O)N(O)c1ccc(Cl)cc1,213.664,213.055656304,14.0,10.0,4.0,3.0,1.0,2.7182000000000004,55.56250000000003,40.540000000000006,1.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)NNc1ccccc1,150.18099999999998,150.07931294,11.0,8.0,3.0,3.0,0.0,1.1496,43.88140000000002,41.13,2.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
O=C(O)CCC(=O)Nc1cc(Cl)cc(Cl)c1,262.092,260.995948508,16.0,10.0,6.0,4.0,2.0,2.7967000000000004,61.96150000000002,66.39999999999999,2.0,2.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(Cl)ccc1/N=C/N(C)C,196.68099999999998,196.076726096,13.0,10.0,3.0,2.0,1.0,2.8698200000000016,58.028000000000034,15.6,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)N=Nc1ccc(C(=O)O)cc1,193.206,193.085126592,14.0,9.0,5.0,5.0,0.0,1.9451,51.60430000000002,65.26,1.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ClC(Cl)(Cl)c1ccccc1,195.47600000000003,193.9456832,10.0,7.0,3.0,0.0,3.0,3.513300000000002,45.679000000000016,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
