smiles,mol_weight,exact_mol_weight,heavy_atom_count,carbon_atom_count,heteroatom_count,oxygen_nitrogen_count,logp,molar_refractivity,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,fused_aromatic_ring_count,aromatic_atom_fraction,carbon_heavy_atom_fraction,fraction_csp3,formal_charge,positive_formal_atom_count,negative_formal_atom_count,basic_center_count,tertiary_amine_count,quaternary_ammonium_count,aromatic_linker_count,longest_alkyl_chain,adamantane_like_present,most_basic_pka,num_basic_sites,base_protonated_fraction_ph74,pka_features_available,mw_gt_500,mw_ge_300,mw_lt_300,logp_ge_3,logp_le_3,tpsa_gt_75,tpsa_le_75,hba_ge_3,hba_le_2,hbd_le_3,hbd_ge_4,oxygen_nitrogen_ge_4,oxygen_nitrogen_le_3,basic_center_present,cationic_center_present,tertiary_amine_present,most_basic_pka_gt_8,most_basic_pka_lt_8,aromatic_ring_count_ge_2,aromatic_linker_present,long_alkyl_chain_ge_6,bulky_hydrophobic_moiety_present,hydrophobic_large_molecule,aromatic_basic_combo_present,pgp_flowchart_high_likelihood
NCc1ccc(S(N)(=O)=O)cc1,186.236,186.04629856,12.0,7.0,5.0,4.0,-0.20729999999999998,45.70660000000001,86.18,2.0,3.0,5.0,2.0,1.0,1.0,0.0,0.0,0.5,0.5833333333333334,0.14285714285714285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.677587509155273,2.0,0.9498723070747376,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COCCCC/C(=N/OCCN)c1ccc(C(F)(F)F)cc1,318.339,318.155512572,22.0,15.0,7.0,4.0,3.201500000000001,78.71440000000003,56.84,1.0,4.0,5.0,9.0,1.0,1.0,0.0,0.0,0.2727272727272727,0.6818181818181818,0.5333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,9.03242301940918,2.0,0.9772191999713925,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
NC(=O)OC[C@@H](O)COc1ccc(Cl)cc1,245.662,245.045485544,16.0,10.0,6.0,5.0,1.1750000000000003,58.489200000000025,81.78000000000002,2.0,4.0,6.0,5.0,1.0,1.0,0.0,0.0,0.375,0.625,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.7542920112609863,1.0,2.260904364212837e-05,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,276.745,276.033540956,17.0,10.0,7.0,5.0,1.7379,65.46320000000003,75.27000000000001,2.0,3.0,5.0,4.0,1.0,1.0,0.0,0.0,0.35294117647058826,0.5882352941176471,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.264551162719727,1.0,0.0007315320295803646,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCN(CC)CCNC(=O)COc1ccc(OC)cc1,280.368,280.178692628,20.0,15.0,5.0,5.0,1.5319999999999996,79.28670000000005,50.80000000000001,1.0,4.0,5.0,9.0,1.0,1.0,0.0,0.0,0.3,0.75,0.5333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,9.08754825592041,1.0,0.9798801515665235,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)/C=C/c1ccc(O)c(O)c1,180.159,180.042258736,13.0,9.0,4.0,4.0,1.1956,46.441400000000016,77.76,3.0,3.0,6.0,2.0,1.0,1.0,0.0,0.0,0.46153846153846156,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC[C@H](C(=O)OCCN(CC)CC)c1ccccc1,263.381,263.18852904,19.0,16.0,3.0,3.0,3.0652000000000017,78.22100000000006,29.54,0.0,3.0,3.0,8.0,1.0,1.0,0.0,0.0,0.3157894736842105,0.8421052631578947,0.5625,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,8.547257423400879,1.0,0.9334949607004056,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)NC[C@@H](O)COc1ccc(CC(N)=O)cc1,266.34099999999995,266.163042564,19.0,14.0,5.0,5.0,0.45210000000000006,73.98090000000003,84.57999999999998,3.0,4.0,7.0,8.0,1.0,1.0,0.0,0.0,0.3157894736842105,0.7368421052631579,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,9.121191024780273,2.0,0.9813519356717376,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(C[C@@H](O)CO)cc1OC,212.24499999999998,212.104858992,15.0,11.0,4.0,4.0,0.5994999999999999,56.34260000000004,58.92,2.0,4.0,6.0,5.0,1.0,1.0,0.0,0.0,0.4,0.7333333333333333,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC[C@@H](O)c1ccc(O)c(OC)c1,197.23399999999998,197.10519334,14.0,10.0,4.0,4.0,0.6536000000000002,53.54530000000003,61.72,3.0,4.0,7.0,4.0,1.0,1.0,0.0,0.0,0.42857142857142855,0.7142857142857143,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,9.00898265838623,1.0,0.9759861930207941,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)(C)NC[C@@H](O)c1cc(Cl)c(N)c(Cl)c1,277.195,276.07961855599996,17.0,12.0,5.0,3.0,2.9971000000000005,73.58990000000001,58.28,3.0,3.0,6.0,3.0,1.0,1.0,0.0,0.0,0.35294117647058826,0.7058823529411765,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,9.050480842590332,2.0,0.9781267018744596,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOCCOC(=O)c1ccc(N)cc1,209.245,209.10519334,15.0,11.0,4.0,4.0,1.4621000000000002,57.62990000000003,61.55,1.0,4.0,5.0,5.0,1.0,1.0,0.0,0.0,0.4,0.7333333333333333,0.36363636363636365,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.402010440826416,1.0,0.0010036316539806154,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNCC(C)(C)c1ccccc1,163.26399999999998,163.136099544,12.0,11.0,1.0,1.0,2.1836,53.394700000000036,12.03,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.5,0.9166666666666666,0.45454545454545453,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,10.177111625671387,1.0,0.9983321253003856,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)(Oc1ccc(Cl)cc1)C(=O)O,214.648,214.039671892,14.0,10.0,4.0,3.0,2.582,53.79480000000002,46.53,1.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,0.42857142857142855,0.7142857142857143,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccccc1OC[C@H](O)COC(N)=O,241.24299999999994,241.09502258,17.0,11.0,6.0,6.0,0.5302000000000002,60.03120000000003,91.00999999999999,2.0,5.0,7.0,6.0,1.0,1.0,0.0,0.0,0.35294117647058826,0.6470588235294118,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.800574779510498,1.0,2.515149799280107e-05,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C#CCN(C)CCCOc1ccc(Cl)cc1Cl,272.175,271.05306946,17.0,13.0,4.0,2.0,3.327300000000002,72.90400000000004,12.47,0.0,2.0,2.0,6.0,1.0,1.0,0.0,0.0,0.35294117647058826,0.7647058823529411,0.38461538461538464,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,6.638896942138672,1.0,0.147731578795528,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(OC)c([C@@H](O)[C@H](C)N)c1,211.261,211.120843404,15.0,11.0,4.0,4.0,1.0844,58.15520000000003,64.71,2.0,4.0,6.0,4.0,1.0,1.0,0.0,0.0,0.4,0.7333333333333333,0.45454545454545453,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,8.625066757202148,1.0,0.9437906072280771,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)Oc1ccc(N(C)C)c(C)c1,208.26099999999997,208.121177752,15.0,11.0,4.0,4.0,1.77922,60.58970000000003,41.57,1.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,0.4,0.7333333333333333,0.36363636363636365,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.138424396514893,1.0,0.005445689814644847,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C[C@H](CN(C)C)[C@](C)(O)Cc1ccc(Cl)cc1,255.789,255.138992004,17.0,14.0,3.0,2.0,2.831200000000001,73.49780000000004,23.47,1.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,0.35294117647058826,0.8235294117647058,0.5714285714285714,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,8.798908233642578,1.0,0.9616208257333089,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCN(CC)c1ccccc1,149.237,149.12044948,11.0,10.0,1.0,1.0,2.532800000000001,50.003000000000036,3.24,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.5454545454545454,0.9090909090909091,0.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,6.33637809753418,1.0,0.07950585763702157,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COCCc1ccc(OC[C@@H](O)CNC(C)C)cc1,267.36899999999997,267.18344366,19.0,15.0,4.0,4.0,1.6132,76.66250000000005,50.72,2.0,4.0,6.0,9.0,1.0,1.0,0.0,0.0,0.3157894736842105,0.7894736842105263,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,9.015460968017578,1.0,0.9763333304099977,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cccc(C)c1OC[C@@H](C)N,179.26299999999998,179.131014164,13.0,11.0,2.0,2.0,2.0294399999999997,55.06040000000003,35.25,1.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,0.46153846153846156,0.8461538461538461,0.45454545454545453,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,8.22167682647705,1.0,0.8689812165417093,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,217.31199999999998,217.146664228,16.0,14.0,2.0,2.0,3.692700000000002,68.96370000000003,21.259999999999998,1.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.375,0.875,0.42857142857142855,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,5.172122478485107,1.0,0.005882476592378926,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1[C@@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2,289.37500000000006,289.167793596,21.0,17.0,4.0,4.0,1.9308999999999996,79.95580000000005,49.769999999999996,1.0,4.0,5.0,4.0,3.0,1.0,2.0,0.0,0.2857142857142857,0.8095238095238095,0.5882352941176471,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,10.223899841308594,1.0,0.9985022159834968,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)c1ccc(-c2nc(C(F)(F)F)nc(C(F)(F)F)n2)cc1,336.2389999999999,336.08096564000004,23.0,13.0,10.0,4.0,3.6422000000000017,69.594,41.910000000000004,0.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,0.5217391304347826,0.5652173913043478,0.3076923076923077,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,4.926611423492432,4.0,0.0033508402879508,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
C[C@H]1[C@H](C)CC[C@@]2(C(=O)O)CC[C@@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@H]5CC[C@]43C)[C@H]12,456.7110000000003,456.36034539599996,33.0,30.0,3.0,3.0,7.089500000000009,132.6116,57.53,2.0,2.0,4.0,1.0,5.0,0.0,5.0,0.0,0.0,0.9090909090909091,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0
N[C@H](Cn1ccc(=O)c(O)c1)C(=O)O,198.17799999999997,198.0640568,14.0,8.0,6.0,6.0,-1.0342000000000002,47.97800000000001,105.55,3.0,5.0,8.0,3.0,1.0,1.0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,8.06233024597168,2.0,0.8212841079481299,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C1CC(=O)c2c(OC[C@@H](O)CN3CCCCC3)cccc21,301.38599999999997,301.167793596,22.0,18.0,4.0,4.0,2.511800000000001,86.21630000000005,49.77,1.0,4.0,5.0,5.0,3.0,1.0,2.0,0.0,0.2727272727272727,0.8181818181818182,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,8.905560493469238,1.0,0.9697247331940385,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)C1c2ccccc2C=Cc2ccccc21,235.286,235.099714036,18.0,16.0,2.0,2.0,2.787600000000001,72.84940000000003,43.09,1.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0,0.6666666666666666,0.8888888888888888,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0756287574768066,1.0,4.73814317065661e-05,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1CCC(OC(c2ccccc2)c2ccccc2)CC1,281.3990000000001,281.177964356,21.0,19.0,2.0,2.0,3.8868000000000027,86.33100000000006,12.47,0.0,2.0,2.0,4.0,3.0,2.0,1.0,0.0,0.5714285714285714,0.9047619047619048,0.3684210526315789,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,8.411763191223145,1.0,0.9113047350073873,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
CN1[C@@H]2CC(OC(=O)[C@@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,303.358,303.147058152,22.0,17.0,5.0,5.0,0.9180999999999995,79.38280000000005,62.3,1.0,5.0,6.0,4.0,4.0,1.0,3.0,0.0,0.2727272727272727,0.7727272727272727,0.5882352941176471,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,7.834414958953857,1.0,0.7311131169869667,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCN(CC)CCn1c(-c2ccccc2)noc1=N,260.341,260.16371126,19.0,14.0,5.0,5.0,1.9643699999999997,73.57170000000004,58.050000000000004,1.0,5.0,6.0,6.0,2.0,2.0,0.0,0.0,0.5789473684210527,0.7368421052631579,0.42857142857142855,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,8.837034225463867,3.0,0.9647326559916456,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
O=C(O)CCC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,355.39700000000005,355.02966251600003,23.0,13.0,10.0,8.0,1.7471999999999996,84.86400000000003,125.46,3.0,6.0,9.0,7.0,2.0,2.0,0.0,0.0,0.4782608695652174,0.5652173913043478,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.581676959991455,3.0,0.0015171118004518184,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,331.34700000000004,331.13321965599994,24.0,17.0,7.0,6.0,1.5833,88.47900000000006,74.57,2.0,5.0,7.0,3.0,4.0,2.0,2.0,2.0,0.4166666666666667,0.7083333333333334,0.4117647058823529,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,8.555000305175781,3.0,0.934593283091934,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,270.21,270.061612188,19.0,12.0,7.0,4.0,3.2541200000000012,60.63720000000001,55.13,1.0,3.0,4.0,2.0,2.0,2.0,0.0,0.0,0.5789473684210527,0.631578947368421,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.9116430282592773,1.0,3.2480964865611474e-05,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
c1ccc(C[C@@H]2c3ccccc3O[C@H]2CN2CCCCC2)cc1,307.437,307.19361442,23.0,21.0,2.0,2.0,4.259800000000003,94.03600000000006,12.47,0.0,2.0,2.0,4.0,4.0,2.0,2.0,0.0,0.5217391304347826,0.9130434782608695,0.42857142857142855,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,8.965163230895996,1.0,0.9735043448134896,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
COc1c(O)cc2c(c1O)[C@@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]1OC2=O,328.2730000000001,328.07943209199993,23.0,14.0,9.0,9.0,-1.2006000000000006,72.24050000000001,145.91,5.0,9.0,14.0,2.0,3.0,1.0,2.0,0.0,0.2608695652173913,0.6086956521739131,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1ccc(CCc2ccccc2OCc2ccccc2)cc1,288.39,288.15141526,22.0,21.0,1.0,1.0,5.050800000000004,91.06600000000005,9.23,0.0,1.0,1.0,6.0,3.0,3.0,0.0,0.0,0.8181818181818182,0.9545454545454546,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0
COc1cccc(CCc2ccccc2OCc2ccccc2OC)c1,348.44200000000006,348.17254462799997,26.0,23.0,3.0,3.0,5.068000000000005,104.17000000000004,27.69,0.0,3.0,3.0,8.0,3.0,3.0,0.0,0.0,0.6923076923076923,0.8846153846153846,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,1.0,1.0,0.0,1.0
COc1ccc(COc2ccccc2CCc2ccccc2)cc1,318.416,318.161979944,24.0,22.0,2.0,2.0,5.059400000000005,97.61800000000004,18.46,0.0,2.0,2.0,7.0,3.0,3.0,0.0,0.0,0.75,0.9166666666666666,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0
COc1ccc(COc2ccccc2CCc2cccc(OC)c2)cc1,348.44200000000006,348.17254462799997,26.0,23.0,3.0,3.0,5.068000000000004,104.17000000000004,27.69,0.0,3.0,3.0,8.0,3.0,3.0,0.0,0.0,0.6923076923076923,0.8846153846153846,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,1.0,1.0,0.0,1.0
COc1cccc(COc2ccccc2CCc2ccccc2)c1OC,348.44200000000006,348.17254462799997,26.0,23.0,3.0,3.0,5.068000000000005,104.17000000000004,27.69,0.0,3.0,3.0,8.0,3.0,3.0,0.0,0.0,0.6923076923076923,0.8846153846153846,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,1.0,1.0,0.0,1.0
COc1cccc(CCc2ccccc2OCc2cccc(OC)c2OC)c1,378.46800000000013,378.18310931199994,28.0,24.0,4.0,4.0,5.076600000000004,110.72200000000005,36.92,0.0,4.0,4.0,9.0,3.0,3.0,0.0,0.0,0.6428571428571429,0.8571428571428571,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,1.0,1.0,0.0,1.0
COc1ccc(COc2ccccc2CCc2ccccc2)cc1OC,348.44200000000006,348.17254462799997,26.0,23.0,3.0,3.0,5.068000000000005,104.17000000000004,27.69,0.0,3.0,3.0,8.0,3.0,3.0,0.0,0.0,0.6923076923076923,0.8846153846153846,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,1.0,1.0,0.0,1.0
COc1cccc(CCc2ccccc2OCc2ccc(OC)c(OC)c2)c1,378.46800000000013,378.18310931199994,28.0,24.0,4.0,4.0,5.076600000000004,110.72200000000005,36.92,0.0,4.0,4.0,9.0,3.0,3.0,0.0,0.0,0.6428571428571429,0.8571428571428571,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,1.0,1.0,0.0,1.0
