smiles,mol_weight,exact_mol_weight,heavy_atom_count,heteroatom_count,logp,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,fraction_csp3,formal_charge,amide_bond_count,primary_amide_count,lactam_count,gamma_lactam_count,nitrile_count,aldehyde_count,ketone_count,michael_acceptor_count,electrophilic_warhead_count,carbamate_count,urea_count,sulfonamide_count,polar_amide_like_group_count,branched_sp3_carbon_count,small_aliphatic_carbocycle_count,bridgehead_atom_count,spiro_atom_count,has_electrophilic_warhead,p1_glutamine_mimic_present,s1_hbond_proxy_present,p2_hydrophobic_sidechain_present,p2_hydrophobic_proxy_score,p3_p4_polar_substituent_present,mpro_structural_motif_count,rotatable_bonds_le_10,tpsa_le_140,logp_lt_5,mol_weight_le_500,hbd_le_5,hba_le_10,total_hbond_donors_acceptors_le_12,aromatic_ring_count_le_3,fraction_csp3_ge_0p4,mpro_physchem_rule_pass_count,mpro_physchem_window_pass,mpro_design_rule_pass_count
CC1(C(=O)O)CCCN1S(C)(=O)=O,207.251,207.056528896,13.0,6.0,-0.1149,74.68,1.0,3.0,4.0,2.0,1.0,0.0,1.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
C[C@H]1C[C@H](C(=O)OC(C)(C)C)CN1C,199.29399999999998,199.157228912,14.0,3.0,1.6683000000000001,29.54,0.0,3.0,3.0,1.0,1.0,0.0,1.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
COC(=O)C1(C)CCCN1,143.186,143.094628656,10.0,3.0,0.30149999999999993,38.33,1.0,3.0,4.0,1.0,1.0,0.0,1.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0
CC1(C(N)=O)CCCN1,128.175,128.094963004,9.0,3.0,-0.3862000000000005,55.120000000000005,2.0,2.0,4.0,1.0,1.0,0.0,1.0,0.8333333333333334,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
CCC(=O)NC1CCNC1,142.20199999999997,142.110613068,10.0,3.0,-0.1255000000000001,41.13,2.0,2.0,4.0,2.0,1.0,0.0,1.0,0.8571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
CC1(C#N)CCCN1S(C)(=O)=O,188.252,188.061948624,12.0,5.0,0.32408000000000015,61.17,0.0,3.0,3.0,1.0,1.0,0.0,1.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
CC(C)(N)CN1CCCC1,142.24599999999998,142.146998576,10.0,2.0,0.8194999999999997,29.259999999999998,1.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
COCC1(C)CCCN1C(=O)OC(C)(C)C,229.31999999999996,229.167793596,16.0,4.0,2.4224000000000006,38.769999999999996,0.0,3.0,3.0,2.0,1.0,0.0,1.0,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
CC(C)NC(=O)c1ccc2ccccc2n1,214.268,214.110613068,16.0,3.0,2.373,41.99,1.0,2.0,3.0,2.0,2.0,2.0,0.0,0.23076923076923078,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,10.0
O=C(NO)c1ccc2ccccc2n1,188.186,188.058577496,14.0,4.0,1.3538000000000001,62.22,2.0,3.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,9.0
O=C(CC1CCCCC1)Nn1cnnc1,208.26500000000004,208.132411132,15.0,5.0,1.3186,59.81,1.0,4.0,5.0,3.0,2.0,1.0,1.0,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
O=C1NCCN1,86.09400000000001,86.048012812,6.0,3.0,-0.7008000000000001,41.13,2.0,1.0,3.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
CC1CCN(C(=O)CCCc2ccccc2)CC1,245.36599999999999,245.177964356,18.0,2.0,3.267800000000002,20.310000000000002,0.0,1.0,1.0,4.0,2.0,1.0,1.0,0.5625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
Cn1ncc(Cl)c1C(=O)N1CCCCC1,227.69499999999994,227.082539748,15.0,5.0,1.6996,38.13,0.0,3.0,3.0,1.0,2.0,1.0,1.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
CCCn1nnnc1NC(=O)c1ccco1,221.22,221.091274592,16.0,7.0,0.9283999999999999,85.84,1.0,6.0,7.0,4.0,2.0,2.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,10.0
Cn1cc(C(=O)O)c(-c2ccncc2)n1,203.20100000000002,203.069476528,15.0,5.0,1.1803,68.01,1.0,4.0,5.0,2.0,2.0,2.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,8.0
CCc1csc(-c2c[nH]cn2)n1,179.248,179.051718288,12.0,4.0,2.0955999999999997,41.57,1.0,3.0,4.0,2.0,2.0,2.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,9.0
Cc1ccccc1OCC(=O)Nc1ncccn1,243.26600000000002,243.100776656,18.0,5.0,1.8025199999999997,64.11,1.0,4.0,5.0,4.0,2.0,2.0,0.0,0.15384615384615385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,9.0
Cc1csc(CNC(=O)C2CCC2)n1,210.30199999999996,210.082684068,14.0,4.0,1.86782,41.99,1.0,3.0,4.0,3.0,2.0,1.0,1.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
O=C(Nc1nccs1)[C@@H]1C[C@H]1c1ccccc1,244.31900000000002,244.067034004,17.0,4.0,2.885300000000001,41.99,1.0,3.0,4.0,3.0,3.0,2.0,1.0,0.23076923076923078,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,10.0
O=C(NCCc1ccncc1)NC1CCCCC1,247.34199999999996,247.168462292,18.0,4.0,2.2560000000000002,54.02,2.0,2.0,4.0,4.0,2.0,1.0,1.0,0.5714285714285714,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
O=C(Nc1ccccc1)Nc1cccnc1,213.23999999999998,213.090211972,16.0,4.0,2.7256,54.02,2.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,9.0
CC(=O)N1CCC(c2c[nH]c3ccccc23)CC1,242.32199999999997,242.141913196,18.0,3.0,2.8938000000000015,36.1,1.0,1.0,2.0,1.0,3.0,2.0,1.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
CCN1N=C(C(F)(F)F)CC1=O,180.12899999999996,180.051047504,12.0,6.0,1.1569,32.67,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
O=C(NCCc1ccc(F)cc1)c1ccco1,233.242,233.085206844,17.0,4.0,2.3912000000000004,42.24,1.0,2.0,3.0,4.0,2.0,2.0,0.0,0.15384615384615385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,10.0
Cc1ccc(CNC(=O)C2CCC2)cn1,204.273,204.126263132,15.0,3.0,1.80632,41.99,1.0,2.0,3.0,3.0,2.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
COc1ncccc1C12CC1CCN2C(C)=O,232.28299999999993,232.121177752,17.0,4.0,1.5575999999999999,42.43,0.0,3.0,3.0,2.0,3.0,1.0,2.0,0.5384615384615384,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
COc1ncccc1C12CC1CCN2S(C)(=O)=O,268.33799999999997,268.088163372,18.0,6.0,0.9707,59.5,0.0,4.0,4.0,3.0,3.0,1.0,2.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
CCCc1nnc(NC(=O)c2ccccn2)s1,248.31100000000004,248.073182004,17.0,6.0,2.1379,67.77000000000001,1.0,5.0,6.0,4.0,2.0,2.0,0.0,0.2727272727272727,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,10.0
Cc1nsc(N2CCOC(C)C2C)n1,213.306,213.0935831,14.0,5.0,1.46012,38.25,0.0,5.0,5.0,1.0,2.0,1.0,1.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0
NC(=O)C1CCCn2ccnc21,165.19600000000003,165.090211972,12.0,4.0,0.24579999999999935,60.910000000000004,1.0,3.0,4.0,1.0,2.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
CS(=O)(=O)NC1(C(=O)O)CCCCC1,221.27799999999993,221.07217896,14.0,6.0,0.3230999999999995,83.47,2.0,3.0,5.0,3.0,1.0,0.0,1.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
COC(=O)CNC(=O)C1CCCCC1,199.24999999999994,199.120843404,14.0,4.0,0.8558999999999992,55.4,1.0,3.0,4.0,3.0,1.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
CNC1CCCCC1S(C)(=O)=O,191.296,191.097999784,12.0,4.0,0.5615999999999999,46.17,1.0,3.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
NC(=O)C1CCC(F)(F)CC1,163.16699999999997,163.080870412,11.0,4.0,1.2971999999999997,43.09,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.8571428571428571,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
CNCCC1CCCCC1,141.25799999999998,141.151749608,10.0,1.0,2.1761999999999997,12.03,1.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
CNS(=O)(=O)CC1CCCCC1,191.29599999999994,191.097999784,12.0,4.0,1.1158999999999994,46.17,1.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
N#CCC(=O)NC1CCCCC1,166.22399999999996,166.110613068,12.0,3.0,1.3489799999999998,52.89,1.0,2.0,3.0,2.0,1.0,0.0,1.0,0.7777777777777778,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,12.0
CC(=O)NC1CCC(N)CC1,156.22899999999996,156.126263132,11.0,3.0,0.3924000000000002,55.120000000000005,2.0,2.0,4.0,1.0,1.0,0.0,1.0,0.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
Cc1ccc(C)c(OC(=O)c2ccncc2)c1,227.26300000000003,227.094628656,17.0,3.0,2.9176400000000013,39.19,0.0,3.0,3.0,2.0,2.0,2.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,8.0
COc1ccc(C23CC2CCN3c2cccnc2)cc1,266.344,266.141913196,20.0,3.0,3.215700000000002,25.36,0.0,3.0,3.0,3.0,4.0,2.0,2.0,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,9.0
Cc1ccc(CC(=O)NC[C@@H]2CCCO2)cc1,233.31099999999998,233.141578848,17.0,3.0,1.83272,38.33,1.0,2.0,3.0,4.0,2.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
Cn1cc(Oc2ncncc2Cl)cn1,210.62400000000002,210.030838524,14.0,6.0,1.6557999999999997,52.83,0.0,5.0,5.0,2.0,2.0,2.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,8.0
Cc1ccc(Nc2ncnc3[nH]ncc23)cc1,225.25500000000002,225.10144535199998,17.0,5.0,2.4049199999999997,66.49000000000001,2.0,4.0,6.0,2.0,3.0,3.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,8.0
O=S1(=O)CC(O)C1,122.14499999999998,122.003765052,7.0,4.0,-1.2243000000000002,54.370000000000005,1.0,3.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0
O=S1(=O)CCC1,106.146,106.008850432,6.0,3.0,-0.19509999999999994,34.14,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0
Cc1nn(C)c2c(O)nncc12,164.16799999999998,164.069810876,12.0,5.0,0.3773199999999998,63.83,1.0,5.0,6.0,0.0,2.0,2.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,8.0
c1csc(CNCc2ccncc2)c1,204.29800000000003,204.072119384,14.0,3.0,2.4329,24.92,1.0,3.0,4.0,4.0,2.0,2.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,8.0
COC(=O)[C@H]1CCC[C@H]1c1ccsc1,210.29800000000003,210.071450688,14.0,3.0,2.804800000000001,26.3,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
NC(=O)[C@H]1CCC[C@H]1c1ccsc1,195.28700000000003,195.071785036,13.0,3.0,2.1170999999999998,43.09,1.0,2.0,3.0,2.0,2.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0
O=C(O)[C@H]1CCC[C@H]1c1ccsc1,196.27100000000004,196.055800624,13.0,3.0,2.716400000000001,37.3,1.0,2.0,3.0,2.0,2.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
CCc1ccc(-c2nc(N)sc2C)cc1,218.325,218.087769448,15.0,3.0,3.2631200000000007,38.91,1.0,3.0,4.0,2.0,2.0,2.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,9.0
CC(=O)Nc1ccc(-c2csc(N)n2)cc1,233.296,233.062282972,16.0,5.0,2.3507,68.01,2.0,4.0,6.0,2.0,2.0,2.0,0.0,0.09090909090909091,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,9.0
COCC(=O)Nc1nc(-c2ccccc2)cs1,248.30700000000004,248.061948624,17.0,5.0,2.3950000000000005,51.22,1.0,4.0,5.0,4.0,2.0,2.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,9.0
COC(=O)Nc1sc(C)nc1-c1ccccc1,248.30700000000002,248.061948624,17.0,5.0,3.296820000000001,51.22,1.0,4.0,5.0,2.0,2.0,2.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,9.0
Cc1nccn1CC(C)O,140.186,140.094963004,10.0,3.0,0.5723199999999999,38.05,1.0,3.0,4.0,2.0,1.0,1.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
