smiles,mol_weight,exact_mol_weight,heavy_atom_count,total_atom_count,logp,molar_refractivity,tpsa,hbd,hba,total_hbond_donors_acceptors,heteroatom_count,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,fraction_csp3,stereocenter_count,formal_charge,positive_formal_atom_count,negative_formal_atom_count,abs_formal_charge,labute_asa,labute_asa_per_heavy_atom,aromatic_heavy_atom_fraction,fused_aromatic_ring_count,intramolecular_hbond_pair_count,intramolecular_hbond_potential_present,most_basic_pka,most_acidic_pka,num_basic_sites,num_acidic_sites,neutral_fraction_ph74,charged_fraction_ph74,base_protonated_fraction_ph74,acid_deprotonated_fraction_ph74,net_charge_proxy_ph74,estimated_logd_ph74,has_amphoteric_sites,ionizable_center_present,moderate_basic_pka_8_12,moderate_acidic_pka_2_6,any_moderate_pka_2_12,pka_features_available,mw_le_500,logp_le_5,hbd_le_5,hba_le_10,lipinski_pass,lipinski_violation_count,rotatable_bonds_le_10,tpsa_le_140,veber_pass,logp_le_5p88,tpsa_le_131p6,egan_pass,ghose_mw_in_160_480,ghose_logp_in_neg0p4_5p6,ghose_atom_count_in_20_70,ghose_mr_in_40_130,ghose_pass,oprea_hbd_lt_2,oprea_hba_in_2_10,oprea_rotatable_bonds_in_2_8,oprea_ring_count_in_1_4,oprea_pass,mw_le_300,logp_le_3,hbd_le_3,hba_le_3,rule_of_3_pass,muegge_mw_in_200_600,muegge_logp_in_neg2_5,tpsa_le_150,rotatable_bonds_le_15,ring_count_le_7,muegge_pass,pfizer_3_75_risk,pfizer_3_75_safe,aromatic_ring_count_le_3,fraction_csp3_ge_0p4,fraction_csp3_distance_to_0p45,stereocenter_count_ge_1,crystal_packing_risk_proxy,oral_bioavailability_rule_pass_count,oral_bioavailability_screen_pass
NC(=O)OCC(COC(N)=O)c1ccccc1,238.24300000000002,238.095356928,17.0,31.0,0.9607999999999993,60.25380000000002,104.64000000000001,2.0,4.0,6.0,6.0,5.0,1.0,1.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,98.48602974460675,5.793295867329809,0.35294117647058826,0.0,4.0,1.0,2.748929977416992,13.184554100036621,2.0,4.0,0.9999760261417512,2.3973858248815816e-05,2.233162255159236e-05,1.6422723717657353e-06,2.0689350179826625e-05,0.9607895881608455,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1772727272727273,0.0,0.0,6.0,0.0
CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,384.58600000000007,384.24466401199993,26.0,62.0,4.164000000000003,109.97530000000006,69.64,2.0,4.0,6.0,6.0,14.0,1.0,1.0,0.0,0.7,1.0,0.0,0.0,0.0,0.0,159.405298219472,6.130973008441231,0.23076923076923078,0.0,4.0,1.0,10.087730407714844,8.612823486328125,2.0,2.0,0.0019300002991134168,0.9980699997008866,0.9979517680129104,0.057723777736803795,0.9402279902761066,1.4495573763151843,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.24999999999999994,1.0,0.0,4.0,0.0
N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,197.18999999999997,197.068807832,14.0,25.0,0.052200000000000135,49.08680000000002,103.78000000000002,4.0,4.0,8.0,5.0,3.0,1.0,1.0,0.0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,80.41034351633131,5.743595965452236,0.42857142857142855,0.0,6.0,1.0,8.671976089477539,2.2399463653564453,1.0,3.0,3.5103423824918487e-07,0.9999996489657618,0.9492534974023986,0.9999930825924885,-0.05073958519008992,-6.402450522401648,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.2277777777777778,1.0,0.0,5.0,1.0
CNC[C@H](O)c1cccc(O)c1,167.20799999999997,167.094628656,12.0,25.0,0.645,46.993300000000026,52.489999999999995,3.0,3.0,6.0,3.0,3.0,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,71.66455915068686,5.972046595890571,0.5,0.0,2.0,1.0,9.016517639160156,9.819794654846191,1.0,2.0,0.023521047882062884,0.9764789521179371,0.9763894852958628,0.0037892787681862625,0.9726002065276765,-0.9835433339878998,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.1166666666666667,1.0,0.0,6.0,1.0
C#CCN(C)[C@H](C)Cc1ccccc1,187.286,187.136099544,14.0,31.0,2.1826,61.07100000000004,3.24,0.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.38461538461538464,1.0,0.0,0.0,0.0,0.0,86.74505698233588,6.196075498738277,0.42857142857142855,0.0,0.0,0.0,6.93582010269165,,1.0,0.0,0.7443712512011269,0.2556287487988731,0.25562874879887315,0.0,0.25562874879887315,2.0543895916406036,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.06538461538461537,1.0,0.0,6.0,1.0
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,336.4320000000001,336.204907376,24.0,52.0,2.3655,94.62470000000005,87.66,3.0,5.0,8.0,6.0,10.0,1.0,1.0,0.0,0.5555555555555556,1.0,0.0,0.0,0.0,0.0,143.14125604126278,5.964219001719282,0.25,0.0,6.0,1.0,9.069978713989258,13.641867637634277,2.0,2.0,0.020933093017682758,0.9790669069823172,0.9790668949882697,5.729703035562201e-07,0.9790663220179662,0.6863334032678503,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.10555555555555557,1.0,0.0,6.0,1.0
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,325.449,325.225308472,23.0,54.0,2.3659,91.82650000000007,59.95,2.0,5.0,7.0,5.0,12.0,1.0,1.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,139.49544011658094,6.065019135503519,0.2608695652173913,0.0,1.0,1.0,9.011967658996582,13.87746810913086,1.0,1.0,0.02385323635826952,0.9761467636417305,0.9761467556969994,3.330671080825257e-07,0.9761464226298913,0.7434473115599363,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.21666666666666662,1.0,0.0,5.0,0.0
CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,250.34199999999998,250.168127944,18.0,40.0,2.7597000000000014,72.87200000000004,32.78,0.0,3.0,3.0,4.0,4.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,109.1456747046272,6.063648594701511,0.3333333333333333,0.0,2.0,1.0,8.138525009155273,,1.0,0.0,0.15439779615984572,0.8456022038401543,0.8456022038401543,0.0,0.8456022038401543,1.948341097020128,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.04999999999999999,1.0,0.0,8.0,1.0
CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1,305.29,305.10117058,22.0,37.0,1.7813800000000002,77.94400000000002,127.70000000000002,2.0,6.0,8.0,8.0,5.0,1.0,1.0,0.0,0.2857142857142857,0.0,0.0,1.0,1.0,0.0,126.21671568109325,5.737123440049693,0.2727272727272727,0.0,4.0,1.0,,5.843256950378418,0.0,2.0,0.027000364551948763,0.9729996354480512,0.0,0.9729996354480512,-0.9729996354480512,0.21274962793050212,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1642857142857143,0.0,0.0,6.0,0.0
CC(C)(C)NCC(O)c1cc(O)cc(O)c1,225.288,225.136493468,16.0,35.0,1.5192999999999997,62.48710000000004,72.72,4.0,4.0,8.0,4.0,3.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,95.5536192460727,5.972101202879544,0.375,0.0,5.0,1.0,9.420448303222656,9.389993667602539,1.0,3.0,0.009354197801972487,0.9906458021980276,0.990550079951731,0.01012942393242716,0.980420656019304,-0.5096934508272482,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.04999999999999999,1.0,0.0,6.0,1.0
CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,344.2530000000001,343.089539044,20.0,42.0,2.1115,85.22760000000004,67.59,2.0,4.0,6.0,6.0,7.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,128.143141520686,6.4071570760342995,0.3,0.0,5.0,1.0,9.066176414489746,13.385157585144043,2.0,3.0,0.021113273141514025,0.978886726858486,0.9788867050111755,1.0347655594235977e-06,0.978885670245616,0.43605556618808516,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.04999999999999999,0.0,0.0,6.0,1.0
CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,379.5010000000002,379.247106536,27.0,60.0,2.8907000000000007,107.64370000000007,90.9,3.0,5.0,8.0,7.0,9.0,1.0,1.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,161.63097394025937,5.986332368157754,0.2222222222222222,0.0,8.0,1.0,9.343156814575195,13.66745376586914,2.0,2.0,0.011269916453845431,0.9887300835461545,0.9887300774582627,5.401893274165679e-07,0.9887295372689353,0.9426206965458055,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.14999999999999997,1.0,0.0,6.0,1.0
NCC(CC(=O)O)c1ccc(Cl)cc1,213.664,213.055656304,14.0,26.0,1.857,55.50020000000002,63.32000000000001,2.0,2.0,4.0,4.0,4.0,1.0,1.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,87.49008435321755,6.24929173951554,0.42857142857142855,0.0,2.0,1.0,9.503342628479004,4.155717849731445,1.0,1.0,4.453669447788708e-06,0.9999955463305522,0.9921792659316202,0.9994305305091762,-0.0072512645775559825,-3.494282019526638,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.15000000000000002,1.0,0.0,7.0,1.0
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,239.746,239.107691876,16.0,34.0,3.2993000000000023,68.13320000000003,29.1,1.0,2.0,3.0,3.0,3.0,1.0,1.0,0.0,0.46153846153846156,1.0,0.0,0.0,0.0,0.0,102.00064843080672,6.37504052692542,0.375,0.0,0.0,0.0,7.434637069702148,,1.0,0.0,0.48007186207846464,0.5199281379215354,0.5199281379215354,0.0,0.5199281379215354,2.9806062518925778,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.011538461538461553,1.0,0.0,6.0,0.0
N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,246.097,245.012267268,15.0,24.0,1.5455700000000003,60.22280000000001,78.97,3.0,2.0,5.0,6.0,2.0,1.0,1.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,96.86938789637945,6.4579591930919635,0.4,0.0,2.0,1.0,6.626533031463623,9.977306365966797,1.0,2.0,0.8535579790066999,0.14644202099330006,0.14418296674283515,0.0026396462826489453,0.1415433204601862,1.4768030264553997,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3388888888888889,0.0,0.0,7.0,0.0
O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,323.13199999999995,322.01232684400003,20.0,32.0,0.9089999999999998,72.56670000000003,112.70000000000002,3.0,5.0,8.0,9.0,6.0,1.0,1.0,0.0,0.36363636363636365,2.0,0.0,1.0,1.0,0.0,123.81547365578696,6.190773682789348,0.3,0.0,3.0,1.0,,11.236397743225098,0.0,3.0,0.9998542733558596,0.00014572664414036485,0.0,0.00014572664414040355,-0.00014572664414040355,0.9089367071107411,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.08636363636363636,1.0,0.0,6.0,1.0
N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,305.205,304.07453317599993,19.0,37.0,1.925,79.41020000000003,66.56,2.0,3.0,5.0,6.0,8.0,1.0,1.0,0.0,0.46153846153846156,1.0,0.0,0.0,0.0,0.0,122.64801059349246,6.455158452289076,0.3157894736842105,0.0,0.0,0.0,8.737207412719727,2.2535126209259033,2.0,1.0,3.13883795617373e-07,0.9999996861162044,0.9560195798163738,0.9999928631014823,-0.04397328328510852,-4.57823110435606,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.011538461538461553,1.0,0.0,6.0,1.0
C=CCOc1ccccc1OCC(O)CNC(C)C,265.35299999999995,265.167793596,19.0,42.0,1.9890999999999999,76.77450000000005,50.72,2.0,4.0,6.0,4.0,9.0,1.0,1.0,0.0,0.4666666666666667,1.0,0.0,0.0,0.0,0.0,114.59746551169998,6.031445553247368,0.3157894736842105,0.0,3.0,1.0,8.963860511779785,13.844025611877441,1.0,1.0,0.026573126764860917,0.9734268732351391,0.9734268636760381,3.597279906898364e-07,0.9734265039480474,0.41354265929663003,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.016666666666666663,1.0,0.0,6.0,1.0
COCCc1ccc(OCC(O)CNC(C)C)cc1,267.36899999999997,267.18344366,19.0,44.0,1.6132,76.66250000000005,50.72,2.0,4.0,6.0,4.0,9.0,1.0,1.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,115.28706854388426,6.067740449678119,0.3157894736842105,0.0,1.0,1.0,9.015460968017578,13.877860069274902,1.0,1.0,0.023666661714524095,0.9763333382854759,0.9763333304099977,3.327666435366145e-07,0.9763329976433541,-0.012662996874745591,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.14999999999999997,1.0,0.0,6.0,1.0
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,272.37,272.1194635,18.0,38.0,1.0895000000000001,73.00700000000005,78.43,3.0,4.0,7.0,6.0,6.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,108.2757898177038,6.0153216565391,0.3333333333333333,0.0,3.0,1.0,8.964094161987305,8.532341003417969,2.0,2.0,0.024735418995865777,0.9752645810041343,0.9734407765672706,0.06866934349504152,0.9047714330722291,-0.5171807286775538,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.04999999999999999,1.0,0.0,6.0,1.0
CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,266.34099999999995,266.163042564,19.0,41.0,1.3826999999999992,75.38620000000004,70.59,3.0,4.0,7.0,5.0,7.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,113.51996548363257,5.974735025454346,0.3157894736842105,0.0,3.0,1.0,9.117544174194336,13.809072494506836,2.0,2.0,0.018802350847250415,0.9811976491527495,0.9811976418221473,3.8987674912821353e-07,0.9811972519453982,-0.34308784774903534,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.04999999999999999,1.0,0.0,6.0,1.0
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,427.52600000000024,427.15657727999996,30.0,55.0,4.106600000000004,116.67370000000003,71.11,1.0,6.0,7.0,8.0,5.0,4.0,2.0,2.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,179.86903037094996,5.995634345698332,0.4,0.0,2.0,1.0,6.372127532958984,12.964995384216309,2.0,1.0,0.9142550247096404,0.08574497529035963,0.0857424860205515,2.722722832500461e-06,0.085739763297719,4.067667355882028,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.08636363636363636,0.0,0.0,6.0,0.0
COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,303.35800000000006,303.14705815200006,22.0,43.0,1.8677,80.34150000000005,55.84,0.0,5.0,5.0,5.0,3.0,3.0,1.0,2.0,0.5294117647058824,4.0,0.0,0.0,0.0,0.0,129.7440724001059,5.897457836368449,0.2727272727272727,0.0,4.0,1.0,8.957076072692871,,1.0,0.0,0.02698022662303723,0.9730197733769628,0.9730197733769628,0.0,0.9730197733769628,0.2987455932499399,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07941176470588235,1.0,0.0,7.0,1.0
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,297.74500000000006,296.9644754159999,17.0,25.0,-0.35129999999999967,61.63640000000001,118.35999999999999,3.0,5.0,8.0,10.0,1.0,2.0,1.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,103.05494715630499,6.062055715076764,0.35294117647058826,0.0,8.0,1.0,4.0041399002075195,9.013047218322754,3.0,4.0,0.9758123679807277,0.02418763201927232,0.0004017587864320957,0.023795433257228226,-0.02339367447079613,-0.3619336817025978,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.30714285714285716,0.0,0.0,6.0,0.0
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,331.29699999999997,330.990832396,20.0,28.0,0.014100000000000557,61.6284,118.35999999999999,3.0,5.0,8.0,12.0,1.0,2.0,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,111.61322925259863,5.580661462629932,0.3,0.0,8.0,1.0,4.0367817878723145,8.860307693481445,3.0,4.0,0.9660926276520331,0.033907372347966924,0.0004331054530847138,0.0334887710642472,-0.03305566561116249,-0.000881232021772824,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2,0.0,0.0,6.0,0.0
O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,238.15899999999996,238.033819292,17.0,23.0,0.07349999999999995,53.20110000000001,118.05000000000001,1.0,6.0,7.0,9.0,3.0,2.0,1.0,1.0,0.125,0.0,0.0,1.0,1.0,0.0,93.83084397012485,5.519461410007344,0.29411764705882354,0.0,0.0,0.0,4.876494884490967,7.28886604309082,2.0,1.0,0.435069650141875,0.5649303498581251,0.0029867290330657993,0.5636270220155334,-0.5606402929824675,-0.2879412114340951,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.325,0.0,0.0,7.0,0.0
CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,364.42300000000006,364.10929274,25.0,45.0,3.036500000000001,94.68820000000004,118.71999999999998,3.0,5.0,8.0,8.0,8.0,2.0,2.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,146.03303775232652,5.841321510093061,0.48,0.0,10.0,1.0,4.831473350524902,3.941645622253418,2.0,4.0,0.00034699497124167985,0.9996530050287583,0.002693407347104556,0.9996520679058998,-0.9969586605587952,-0.42317681909331695,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2147058823529412,0.0,0.0,6.0,0.0
CC(C(=O)O)c1cccc(Oc2ccccc2)c1,242.274,242.094294308,18.0,32.0,3.6670000000000016,69.00880000000004,46.53,1.0,2.0,3.0,3.0,4.0,2.0,2.0,0.0,0.13333333333333333,1.0,0.0,0.0,0.0,0.0,105.6526247504975,5.869590263916527,0.6666666666666666,0.0,1.0,1.0,,4.329492568969727,0.0,1.0,0.0008494220154495746,0.9991505779845504,0.0,0.9991505779845504,-0.9991505779845504,0.596123512911269,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.31666666666666665,1.0,0.0,6.0,0.0
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,610.5650000000002,610.1897703879999,43.0,77.0,-1.1566,140.6989,234.28999999999996,8.0,15.0,23.0,15.0,7.0,5.0,2.0,3.0,0.5357142857142857,11.0,0.0,0.0,0.0,0.0,244.50674118997213,5.686203283487724,0.27906976744186046,0.0,31.0,1.0,,7.277105331420898,0.0,8.0,0.42972446075013804,0.570275539249862,0.0,0.570275539249862,-0.570275539249862,-1.52340992472788,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.08571428571428569,1.0,0.0,1.0,0.0
