smiles,mol_weight,exact_mol_weight,heavy_atom_count,heteroatom_count,oxygen_nitrogen_count,logp,molar_refractivity,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,heterocycle_ring_count,aromatic_heterocycle_ring_count,fused_ring_count,fraction_csp3,aromatic_atom_fraction,ring_to_rotatable_ratio,planarity_proxy_score,formal_charge,positive_formal_atom_count,negative_formal_atom_count,most_basic_pka,most_acidic_pka,num_basic_sites,num_acidic_sites,neutral_fraction_ph74,charged_fraction_ph74,base_protonated_fraction_ph74,acid_deprotonated_fraction_ph74,net_charge_proxy_ph74,estimated_logd_ph74,carboxylic_acid_count,tetrazole_ring_count,acidic_sulfonamide_count,sulfonylurea_count,acidic_group_attached_to_aromatic_scaffold_count,anionic_motif_family_count,anionic_motif_present,benzylic_ch_site_count,allylic_ch_site_count,alpha_heteroatom_ch_site_count,oxidation_site_proxy_count,oxidation_site_present,oxidation_site_min_heavy_degree,oxidation_site_mean_heavy_degree,acidic_to_oxidation_min_graph_distance,acidic_to_oxidation_distance_4_8,known_cyp2c9_motif_present,mw_gt_300,logp_ge_2,logp_in_2_5,estimated_logd_ge_2,estimated_logd_in_2_5,tpsa_40_150,hba_ge_3,hba_ge_5,hbd_le_3,rotatable_bonds_le_7,rotatable_bonds_gt_10,aromatic_ring_count_ge_1,aromatic_ring_count_ge_2,heterocycle_present,most_acidic_pka_in_3_8p5,most_basic_pka_lt_8,acid_deprotonated_fraction_ge_0p5,base_protonated_fraction_le_0p5,predicted_neutral_or_anionic_ph74,semi_rigid_aromatic_scaffold,weak_acidic_lipophilic_profile,cyp2c9_primary_rule_pass_count,cyp2c9_substrate_heuristic_pass,pka_features_available
CCN(CC)C(=O)/C(C#N)=C\c1cc(O)c(O)c([N+](=O)[O-])c1,305.29,305.10117058,22.0,8.0,8.0,1.7813800000000002,77.94400000000002,127.70000000000002,2.0,6.0,8.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2727272727272727,0.2,-0.012987012987012991,0.0,1.0,1.0,,5.843256950378418,0.0,2.0,0.027000364551948763,0.9729996354480512,0.0,0.9729996354480512,-0.9729996354480512,0.21274962793050212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,2.0,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,0.0,1.0
CC(C)(C)NC[C@H](O)COc1ccccc1C#N,248.326,248.15247788,18.0,4.0,4.0,1.68608,70.41450000000003,65.28,2.0,4.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.2,-0.16666666666666669,0.0,0.0,0.0,9.307263374328613,13.771217346191406,1.0,1.0,0.012229049097079293,0.9877709509029207,0.9877709457008609,4.253852912961108e-07,0.9877705203155696,-0.22652731139762694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,2.3333333333333335,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0
CNC[C@H](O)c1ccc(O)c(O)c1,183.207,183.089543276,13.0,4.0,4.0,0.35060000000000013,48.658100000000026,72.72,4.0,4.0,8.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.46153846153846156,0.3333333333333333,0.12820512820512825,0.0,0.0,0.0,9.002508163452148,9.63576602935791,1.0,3.0,0.02422493460761082,0.9757750653923892,0.975634299776755,0.005777203788295501,0.9698570959884595,-1.2651373866029805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0
Cc1ccc(Cl)c(OC[C@@H](O)CNC(C)(C)C)c1,271.788,271.133906624,18.0,4.0,3.0,2.7762200000000012,75.44650000000006,41.49,2.0,3.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.3333333333333333,0.2,-0.23809523809523808,0.0,0.0,0.0,9.41193675994873,13.828079223632812,1.0,1.0,0.0096351459186237,0.9903648540813763,0.9903648504857125,3.7318193676207453e-07,0.9903644773037757,0.7600782961760308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,1.0,2.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0
C[C@@H](NC(C)(C)C)C(=O)c1cccc(Cl)c1,239.746,239.107691876,16.0,3.0,2.0,3.2993000000000023,68.13320000000003,29.1,1.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.375,0.3333333333333333,-0.08653846153846156,0.0,0.0,0.0,7.434637069702148,,1.0,0.0,0.48007186207846464,0.5199281379215354,0.5199281379215354,0.0,0.5199281379215354,2.9806062518925778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,,6.0,,1.0
CCc1ccccc1,106.16799999999996,106.07825032,8.0,0.0,0.0,2.2490000000000006,35.82,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.75,1.0,0.5,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.2490000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,,7.0,,1.0
Cc1cccc(C)c1NC(=O)[C@H](C)N,192.262,192.126263132,14.0,3.0,3.0,1.58914,58.195100000000025,55.120000000000005,2.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.42857142857142855,0.5,0.0649350649350649,0.0,0.0,0.0,8.058409690856934,13.76284408569336,2.0,1.0,0.18004467121878037,0.8199553287812196,0.8199552507018701,4.3366635124918147e-07,0.8199548170355189,0.8445202720859424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,1.6666666666666667,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,270.354,270.103813436,18.0,6.0,5.0,1.78302,69.80720000000004,75.27000000000001,2.0,3.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.3333333333333333,0.2,-0.08333333333333337,0.0,0.0,0.0,4.306405067443848,5.2077741622924805,1.0,2.0,0.006377396527998173,0.9936226034720018,0.0008054806478209942,0.9936174624615306,-0.9928119818137096,-0.4123365790033895,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.5,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,0.0,1.0
C[C@H](N)C(=O)c1ccccc1,149.19299999999998,149.084063972,11.0,2.0,2.0,1.2165000000000001,44.42190000000002,43.09,1.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.5454545454545454,0.5,0.3232323232323232,0.0,0.0,0.0,7.826488494873047,,1.0,0.0,0.27248995596022574,0.7275100440397743,0.7275100440397743,0.0,0.7275100440397743,0.6518504987174598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,,6.0,,1.0
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,285.36499999999995,285.10347908800003,19.0,6.0,5.0,2.1955,72.74210000000005,74.68,1.0,3.0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.3157894736842105,0.14285714285714285,-0.14574898785425106,0.0,0.0,0.0,,3.588864326477051,0.0,1.0,0.0001544533182581409,0.9998455466817419,0.0,0.9998455466817419,-0.9998455466817419,-1.6157027569273104,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0
CCN(CC)CCNC(=O)c1ccc(N)cc1,235.33100000000002,235.168462292,17.0,4.0,4.0,1.3403999999999996,70.97560000000004,58.36,2.0,3.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.35294117647058826,0.16666666666666666,-0.1085972850678733,0.0,0.0,0.0,9.09128189086914,13.661311149597168,2.0,3.0,0.019951044463828872,0.9800489555361711,0.9800489446053072,5.478839932575456e-07,0.9800483967213139,-0.35963436348581435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,2.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0
Cc1ccccc1,92.14099999999999,92.062600256,7.0,0.0,0.0,1.99502,31.17899999999999,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428571,1.0,0.7142857142857142,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.99502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,,6.0,,1.0
CN[C@@H](C)Cc1ccccc1,149.237,149.12044948,11.0,1.0,1.0,1.837,48.66770000000003,12.03,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.5454545454545454,0.3333333333333333,0.1454545454545454,0.0,0.0,0.0,10.539916038513184,,1.0,0.0,0.0007240513974229312,0.9992759486025771,0.9992759486025771,0.0,0.9992759486025771,-1.3032306039342278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,4.0,,1.0
CC(C)/N=C(N)\N=C(/N)Nc1ccc(Cl)cc1,253.73700000000005,253.10942319199998,17.0,6.0,5.0,1.7897000000000003,73.45550000000001,88.78999999999999,3.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.35294117647058826,0.5,0.08021390374331555,0.0,0.0,0.0,9.920652389526367,10.781935691833496,3.0,1.0,0.003005106028798345,0.9969948939712017,0.9969936468056461,0.0004148433251077673,0.9965788034805383,-0.7324402002303976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0
CNC(=O)Oc1cc(C)c(SC)c(C)c1,225.313,225.08234972,15.0,4.0,3.0,2.743540000000001,62.78070000000003,38.33,1.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.4,0.5,0.036363636363636376,0.0,0.0,0.0,,12.355759620666504,0.0,1.0,0.9999889277579659,1.1072242034115831e-05,0.0,1.107224203409757e-05,-1.107224203409757e-05,2.7435351913597623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,1.0,1.0,,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,1.0
NC(=O)OCC(COC(N)=O)c1ccccc1,238.24300000000002,238.095356928,17.0,6.0,6.0,0.9607999999999993,60.25380000000002,104.64000000000001,2.0,4.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.35294117647058826,0.2,0.08021390374331555,0.0,0.0,0.0,2.748929977416992,13.184554100036621,2.0,4.0,0.9999760261417512,2.3973858248815816e-05,2.233162255159236e-05,1.6422723717657353e-06,2.0689350179826625e-05,0.9607895881608455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,2.0,2.3333333333333335,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,1.0
CC(C)c1cccc(C(C)C)c1O,178.27499999999995,178.135765196,13.0,1.0,1.0,3.6390000000000025,56.28480000000004,20.23,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.46153846153846156,0.5,-0.038461538461538436,0.0,0.0,0.0,,11.101365089416504,0.0,1.0,0.9998011394949918,0.00019886050500816932,0.0,0.00019886050500818694,-0.00019886050500818694,3.638913627391674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,3.0,,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,0.0,1.0
CCN[C@H](C)Cc1cccc(C(F)(F)F)c1,231.26099999999997,231.123484172,16.0,4.0,1.0,3.2459000000000024,58.286700000000025,12.03,1.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.375,0.25,-0.125,0.0,0.0,0.0,9.45047378540039,,1.0,0.0,0.00882423145341027,0.9911757685465897,0.9911757685465897,0.0,0.9911757685465897,1.1915768908215991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,2.0,2.3333333333333335,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,5.0,,1.0
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,299.8020000000001,299.14005462399996,20.0,6.0,5.0,2.0023999999999997,82.53760000000004,67.59,2.0,4.0,6.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.3,0.14285714285714285,-0.2,0.0,0.0,0.0,9.043728828430176,13.398154258728027,2.0,3.0,0.022208387825780718,0.9777916121742193,0.9777915898712455,1.0042580117603026e-06,0.9777905856132337,0.3489170329392888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.0,1.8,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0
COCCc1ccc(OC[C@@H](O)CNC(C)C)cc1,267.36899999999997,267.18344366,19.0,4.0,4.0,1.6132,76.66250000000005,50.72,2.0,4.0,6.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.3157894736842105,0.1111111111111111,-0.28421052631578947,0.0,0.0,0.0,9.015460968017578,13.877860069274902,1.0,1.0,0.023666661714524095,0.9763333382854759,0.9763333304099977,3.327666435366145e-07,0.9763329976433541,-0.012662996874745591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,7.0,1.0,1.0,2.142857142857143,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,323.13199999999995,322.01232684400003,20.0,9.0,7.0,0.9089999999999998,72.56670000000003,112.70000000000002,3.0,5.0,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.3,0.16666666666666666,-0.06363636363636366,0.0,1.0,1.0,,11.236397743225098,0.0,3.0,0.9998542733558596,0.00014572664414036485,0.0,0.00014572664414040355,-0.00014572664414040355,0.9089367071107411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,1.0,2.0,2.75,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,9.0,0.0,1.0
Cc1cccc(C)c1OC[C@@H](C)N,179.26299999999998,179.131014164,13.0,2.0,2.0,2.0294399999999997,55.06040000000003,35.25,1.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.46153846153846156,0.3333333333333333,0.006993006993007034,0.0,0.0,0.0,8.22167682647705,,1.0,0.0,0.13101878345829066,0.8689812165417093,0.8689812165417093,0.0,0.8689812165417093,1.1467735625832949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,1.0,1.75,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,5.0,,1.0
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,558.6500000000003,558.2530004399999,41.0,8.0,7.0,6.313600000000008,157.24659999999975,111.79,4.0,5.0,9.0,12.0,4.0,4.0,0.0,1.0,1.0,0.0,0.2727272727272727,0.5609756097560976,0.3333333333333333,0.2882483370288249,0.0,0.0,0.0,3.60249662399292,4.262274265289307,2.0,4.0,0.0007275936290220952,0.9992724063709779,0.0001593776436575264,0.999272290390335,-0.9991129127466776,3.1754888876252885,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,2.6,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,0.0,1.0
OC(c1ccccc1)(c1ccccc1)C1CCNCC1,267.372,267.162314292,20.0,2.0,2.0,2.9221000000000013,81.47650000000004,32.26,2.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.6,1.0,0.26666666666666666,0.0,0.0,0.0,10.421509742736816,13.455281257629395,1.0,1.0,0.0009507728304212383,0.9990492271695788,0.9990492263324438,8.804776979468399e-07,0.9990483458547458,-0.09982323730010823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0
CN1CCN2c3ccccc3Cc3cccnc3[C@@H]2C1,265.36,265.157897608,20.0,3.0,3.0,2.4789000000000003,81.06900000000005,19.37,0.0,3.0,3.0,0.0,4.0,2.0,2.0,3.0,1.0,4.0,0.35294117647058826,0.6,4.0,0.24705882352941172,0.0,0.0,0.0,7.577282428741455,,3.0,0.0,0.39934191621496407,0.6006580837850359,0.6006580837850359,0.0,0.6006580837850359,2.080244897535819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,1.0,1.0,2.0,,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,,7.0,,1.0
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,270.37199999999996,270.161979944,20.0,2.0,2.0,3.817400000000002,77.73080000000004,37.3,1.0,2.0,3.0,0.0,4.0,1.0,3.0,0.0,0.0,4.0,0.6111111111111112,0.3,4.0,-0.31111111111111117,0.0,0.0,0.0,,10.116865158081055,0.0,1.0,0.9980844119691917,0.0019155880308082684,0.0,0.001915588030808227,-0.001915588030808227,3.81656727285266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,2.3333333333333335,,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,0.0,1.0
Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,351.4090000000001,351.034747896,23.0,9.0,7.0,1.95092,86.42030000000003,99.59999999999998,2.0,6.0,8.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,0.14285714285714285,0.4782608695652174,1.5,0.33540372670807456,0.0,0.0,0.0,2.356257915496826,4.296058654785156,2.0,2.0,0.000786525860681028,0.9992134741393189,9.04178110112977e-06,0.99921346702766,-0.9992044252465588,-1.153366993363099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,0.0,1.0
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,331.35300000000007,331.06267689599997,23.0,8.0,7.0,1.5809999999999997,83.80630000000004,99.6,2.0,5.0,7.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,0.06666666666666667,0.5217391304347826,1.5,0.45507246376811594,0.0,0.0,0.0,3.94669246673584,4.289453983306885,2.0,2.0,0.0007743985301972647,0.9992256014698028,0.00035199749211112366,0.9992253287874787,-0.9988733312953676,-1.5300354799866247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,0.0,1.0
CCOCn1c(Cc2ccccc2)c(C(C)C)c(=O)[nH]c1=O,302.374,302.16304256399997,22.0,5.0,5.0,2.2447999999999997,86.28570000000003,64.09,1.0,4.0,5.0,6.0,2.0,2.0,0.0,1.0,1.0,0.0,0.4117647058823529,0.5454545454545454,0.3333333333333333,0.1336898395721925,0.0,0.0,0.0,2.6308236122131348,9.376529693603516,1.0,1.0,0.9895381205026087,0.010461879497391302,1.7014383712645123e-05,0.010445042829645352,-0.010428028445932706,2.2402325294216845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,1.0,2.0,2.25,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0,0.0,1.0
CCCC(CCC)C(=O)O,144.214,144.115029752,10.0,2.0,2.0,2.2874,40.9418,37.3,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,-0.875,0.0,0.0,0.0,,4.753200531005859,0.0,1.0,0.00225020548009891,0.9977497945199011,0.0,0.9977497945199011,-0.9977497945199011,-0.3603778219781937,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,0.0,1.0
CC(C)=O,58.080000000000005,58.041864812,4.0,1.0,1.0,0.5952999999999999,16.355,17.07,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,-0.6666666666666666,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5952999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,,5.0,,1.0
O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],227.08499999999998,227.00257874000002,15.0,12.0,12.0,-1.0200999999999996,37.76020000000002,157.11,0.0,9.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,3.0,3.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0200999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,2.3333333333333335,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,,5.0,,1.0
NN=O,46.029,46.016712684,3.0,3.0,3.0,-0.3734999999999999,9.982399999999998,55.449999999999996,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3734999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,,5.0,,1.0
FC(F)(F)[C@H](Cl)Br,197.381,195.890224472,7.0,5.0,0.0,2.5084999999999997,24.622999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.5084999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,,5.0,,1.0
