smiles,mol_weight,exact_mol_weight,heavy_atom_count,carbon_atom_count,heteroatom_count,oxygen_nitrogen_count,halogen_atom_count,logp,molar_refractivity,labute_asa,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,heterocycle_ring_count,aromatic_heterocycle_ring_count,fused_ring_count,largest_fused_ring_system_ring_count,fraction_csp3,aromatic_atom_fraction,ring_to_rotatable_ratio,planarity_proxy_score,formal_charge,positive_formal_atom_count,negative_formal_atom_count,basic_center_count,primary_amine_count,secondary_amine_count,tertiary_amine_count,quaternary_ammonium_count,aromatic_basic_heterocycle_count,most_basic_pka,most_acidic_pka,num_basic_sites,num_acidic_sites,neutral_fraction_ph74,charged_fraction_ph74,base_protonated_fraction_ph74,acid_deprotonated_fraction_ph74,net_charge_proxy_ph74,estimated_logd_ph74,carboxylic_acid_count,sulfonic_acid_count,strong_acidic_group_family_count,aryl_halide_count,halogen_substituent_present,aryl_halide_present,heterocycle_present,tertiary_amine_or_basic_center_present,steroid_like_ring_system_count,steroid_like_scaffold_present,mw_gt_400,logp_gt_3,estimated_logd_gt_3,tpsa_lt_100,hbd_le_2,hba_in_4_6,rotatable_bonds_gt_6,aromatic_ring_count_ge_2,aromatic_ring_count_ge_3,lipophilic_pi_scaffold_present,large_flexible_scaffold_present,non_strong_acidic_profile,neutral_or_weak_base_profile,high_polarity_penalty,cyp3a4_primary_rule_pass_count,cyp3a4_substrate_heuristic_pass,pka_features_available
CCN(CC)C(=O)/C(C#N)=C\c1cc(O)c(O)c([N+](=O)[O-])c1,305.29,305.10117058,22.0,14.0,8.0,8.0,0.0,1.7813800000000002,77.94400000000002,126.21671568109325,127.70000000000002,2.0,6.0,8.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2727272727272727,0.2,-0.012987012987012991,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,5.843256950378418,0.0,2.0,0.027000364551948763,0.9729996354480512,0.0,0.9729996354480512,-0.9729996354480512,0.21274962793050212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0
Cc1ccc(Cl)c(OC[C@@H](O)CNC(C)(C)C)c1,271.788,271.133906624,18.0,14.0,4.0,3.0,1.0,2.7762200000000012,75.44650000000006,114.11184742686244,41.49,2.0,3.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.3333333333333333,0.2,-0.23809523809523808,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.41193675994873,13.828079223632812,1.0,1.0,0.0096351459186237,0.9903648540813763,0.9903648504857125,3.7318193676207453e-07,0.9903644773037757,0.7600782961760308,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0
CNC[C@H](O)c1ccc(O)c(O)c1,183.207,183.089543276,13.0,9.0,4.0,4.0,0.0,0.35060000000000013,48.658100000000026,76.45879290288288,72.72,4.0,4.0,8.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.46153846153846156,0.3333333333333333,0.12820512820512825,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.002508163452148,9.63576602935791,1.0,3.0,0.02422493460761082,0.9757750653923892,0.975634299776755,0.005777203788295501,0.9698570959884595,-1.2651373866029805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0
C[C@@H](NC(C)(C)C)C(=O)c1cccc(Cl)c1,239.746,239.107691876,16.0,13.0,3.0,2.0,1.0,3.2993000000000023,68.13320000000003,102.00064843080672,29.1,1.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.375,0.3333333333333333,-0.08653846153846156,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.434637069702148,7.4,1.0,0.0,0.48007186207846464,0.5199281379215354,0.5199281379215354,0.0,0.5199281379215354,2.9806062518925778,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,1.0
CCc1ccccc1,106.16799999999996,106.07825032,8.0,8.0,0.0,0.0,0.0,2.2490000000000006,35.82,50.16128734829017,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,7.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.2490000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0
Cc1cccc(C)c1NC(=O)[C@H](C)N,192.262,192.126263132,14.0,11.0,3.0,3.0,0.0,1.58914,58.195100000000025,84.30738867214451,55.120000000000005,2.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.42857142857142855,0.5,0.0649350649350649,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.058409690856934,13.76284408569336,2.0,1.0,0.18004467121878037,0.8199553287812196,0.8199552507018701,4.3366635124918147e-07,0.8199548170355189,0.8445202720859424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,270.354,270.103813436,18.0,12.0,6.0,5.0,0.0,1.78302,69.80720000000004,107.64307816555157,75.27000000000001,2.0,3.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.3333333333333333,0.2,-0.08333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.306405067443848,5.2077741622924805,1.0,2.0,0.006377396527998173,0.9936226034720018,0.0008054806478209942,0.9936174624615306,-0.9928119818137096,-0.4123365790033895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
C[C@H](N)C(=O)c1ccccc1,149.19299999999998,149.084063972,11.0,9.0,2.0,2.0,0.0,1.2165000000000001,44.42190000000002,66.02764225974326,43.09,1.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.5454545454545454,0.5,0.3232323232323232,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.826488494873047,7.4,1.0,0.0,0.27248995596022574,0.7275100440397743,0.7275100440397743,0.0,0.7275100440397743,0.6518504987174598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,285.36499999999995,285.10347908800003,19.0,13.0,6.0,5.0,0.0,2.1955,72.74210000000005,113.46236333513149,74.68,1.0,3.0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.3157894736842105,0.14285714285714285,-0.14574898785425106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,3.588864326477051,0.0,1.0,0.0001544533182581409,0.9998455466817419,0.0,0.9998455466817419,-0.9998455466817419,-1.6157027569273104,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
CCN(CC)CCNC(=O)c1ccc(N)cc1,235.33100000000002,235.168462292,17.0,13.0,4.0,4.0,0.0,1.3403999999999996,70.97560000000004,102.79710657114113,58.36,2.0,3.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.35294117647058826,0.16666666666666666,-0.1085972850678733,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,9.09128189086914,13.661311149597168,2.0,3.0,0.019951044463828872,0.9800489555361711,0.9800489446053072,5.478839932575456e-07,0.9800483967213139,-0.35963436348581435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0
Cc1ccccc1,92.14099999999999,92.062600256,7.0,7.0,0.0,0.0,0.0,1.99502,31.17899999999999,43.79634523389357,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428571,1.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,7.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.99502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0
CN[C@@H](C)Cc1ccccc1,149.237,149.12044948,11.0,10.0,1.0,1.0,0.0,1.837,48.66770000000003,68.44103376069144,12.03,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5454545454545454,0.3333333333333333,0.1454545454545454,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10.539916038513184,7.4,1.0,0.0,0.0007240513974229312,0.9992759486025771,0.9992759486025771,0.0,0.9992759486025771,-1.3032306039342278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0
CC(C)/N=C(N)\N=C(/N)Nc1ccc(Cl)cc1,253.73700000000005,253.10942319199998,17.0,11.0,6.0,5.0,1.0,1.7897000000000003,73.45550000000001,105.57966846771542,88.78999999999999,3.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.35294117647058826,0.5,0.08021390374331555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.920652389526367,10.781935691833496,3.0,1.0,0.003005106028798345,0.9969948939712017,0.9969936468056461,0.0004148433251077673,0.9965788034805383,-0.7324402002303976,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0
CNC(=O)Oc1cc(C)c(SC)c(C)c1,225.313,225.08234972,15.0,11.0,4.0,3.0,0.0,2.743540000000001,62.78070000000003,94.20415323000393,38.33,1.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.4,0.5,0.036363636363636376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,12.355759620666504,0.0,1.0,0.9999889277579659,1.1072242034115831e-05,0.0,1.107224203409757e-05,-1.107224203409757e-05,2.7435351913597623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0
CC(C)c1cccc(C(C)C)c1O,178.27499999999995,178.135765196,13.0,12.0,1.0,1.0,0.0,3.6390000000000025,56.28480000000004,80.41528955807262,20.23,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.46153846153846156,0.5,-0.038461538461538436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,11.101365089416504,0.0,1.0,0.9998011394949918,0.00019886050500816932,0.0,0.00019886050500818694,-0.00019886050500818694,3.638913627391674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0
NC(=O)OCC(COC(N)=O)c1ccccc1,238.24300000000002,238.095356928,17.0,11.0,6.0,6.0,0.0,0.9607999999999993,60.25380000000002,98.48602974460675,104.64000000000001,2.0,4.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.35294117647058826,0.2,0.08021390374331555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.748929977416992,13.184554100036621,2.0,4.0,0.9999760261417512,2.3973858248815816e-05,2.233162255159236e-05,1.6422723717657353e-06,2.0689350179826625e-05,0.9607895881608455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,299.8020000000001,299.14005462399996,20.0,14.0,6.0,5.0,1.0,2.0023999999999997,82.53760000000004,124.57886014192627,67.59,2.0,4.0,6.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.14285714285714285,-0.2,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,9.043728828430176,13.398154258728027,2.0,3.0,0.022208387825780718,0.9777916121742193,0.9777915898712455,1.0042580117603026e-06,0.9777905856132337,0.3489170329392888,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0
CCN[C@H](C)Cc1cccc(C(F)(F)F)c1,231.26099999999997,231.123484172,16.0,12.0,4.0,1.0,3.0,3.2459000000000024,58.286700000000025,93.66752419826337,12.03,1.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.375,0.25,-0.125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.45047378540039,7.4,1.0,0.0,0.00882423145341027,0.9911757685465897,0.9911757685465897,0.0,0.9911757685465897,1.1915768908215991,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,1.0
O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,323.13199999999995,322.01232684400003,20.0,11.0,9.0,7.0,2.0,0.9089999999999998,72.56670000000003,123.81547365578696,112.70000000000002,3.0,5.0,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.3,0.16666666666666666,-0.06363636363636366,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,11.236397743225098,0.0,3.0,0.9998542733558596,0.00014572664414036485,0.0,0.00014572664414040355,-0.00014572664414040355,0.9089367071107411,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
COCCc1ccc(OC[C@@H](O)CNC(C)C)cc1,267.36899999999997,267.18344366,19.0,15.0,4.0,4.0,0.0,1.6132,76.66250000000005,115.28706854388426,50.72,2.0,4.0,6.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3157894736842105,0.1111111111111111,-0.28421052631578947,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.015460968017578,13.877860069274902,1.0,1.0,0.023666661714524095,0.9763333382854759,0.9763333304099977,3.327666435366145e-07,0.9763329976433541,-0.012662996874745591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0
Cc1cccc(C)c1OC[C@@H](C)N,179.26299999999998,179.131014164,13.0,11.0,2.0,2.0,0.0,2.0294399999999997,55.06040000000003,79.70954961799958,35.25,1.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.46153846153846156,0.3333333333333333,0.006993006993007034,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.22167682647705,7.4,1.0,0.0,0.13101878345829066,0.8689812165417093,0.8689812165417093,0.0,0.8689812165417093,1.1467735625832949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,558.6500000000003,558.2530004399999,41.0,33.0,8.0,7.0,1.0,6.313600000000008,157.24659999999975,238.4573239468712,111.79,4.0,5.0,9.0,12.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.2727272727272727,0.5609756097560976,0.3333333333333333,0.2882483370288249,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.60249662399292,4.262274265289307,2.0,4.0,0.0007275936290220952,0.9992724063709779,0.0001593776436575264,0.999272290390335,-0.9991129127466776,3.1754888876252885,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,8.0,0.0,1.0
OC(c1ccccc1)(c1ccccc1)C1CCNCC1,267.372,267.162314292,20.0,18.0,2.0,2.0,0.0,2.9221000000000013,81.47650000000004,120.01641479421549,32.26,2.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.6,1.0,0.26666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10.421509742736816,13.455281257629395,1.0,1.0,0.0009507728304212383,0.9990492271695788,0.9990492263324438,8.804776979468399e-07,0.9990483458547458,-0.09982323730010823,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0
N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,340.42699999999996,340.189926008,25.0,19.0,6.0,6.0,0.0,2.8828400000000007,99.75720000000001,147.320665977906,118.2,4.0,4.0,8.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.48,0.2,0.2168421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.93468189239502,13.307304382324219,4.0,2.0,0.00029187089738909696,0.9997081291026109,0.9997081287412956,1.2379271275915488e-06,0.999706890814168,-0.651969206599615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0
COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,426.4880000000001,426.195485564,31.0,24.0,7.0,6.0,1.0,4.826600000000004,115.49250000000005,180.45800914510943,64.80000000000001,0.0,6.0,6.0,8.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,0.4166666666666667,0.4838709677419355,0.5,0.06720430107526881,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,8.48868465423584,7.4,1.0,0.0,0.07538361033367269,0.9246163896663273,0.9246163896663273,0.0,0.9246163896663273,3.703876933199085,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,1.0,1.0
CCOC(=O)C1(c2ccccc2)CCN(C)CC1,247.33799999999994,247.157228912,18.0,15.0,3.0,3.0,0.0,2.2131,71.48400000000005,108.74495199529123,29.54,0.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5333333333333333,0.3333333333333333,0.6666666666666666,-0.2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.885703086853027,7.4,1.0,0.0,0.24631325807248494,0.7536867419275151,0.7536867419275151,0.0,0.7536867419275151,1.6045877888295836,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,1.0
O=C(N[C@H](Cc1cc(=O)[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1,370.79200000000003,370.07203464,26.0,19.0,7.0,6.0,1.0,2.6071999999999997,98.61470000000001,152.9815067586462,99.26,3.0,3.0,6.0,5.0,3.0,3.0,0.0,1.0,1.0,2.0,2.0,0.10526315789473684,0.6153846153846154,0.6,0.5101214574898786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,3.5123300552368164,0.0,3.0,0.00012950120512489338,0.9998704987948751,0.0,0.9998704987948751,-0.9998704987948751,-1.2805261900641511,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,339.3660000000001,339.098787632,22.0,12.0,10.0,9.0,0.0,-0.3953999999999982,71.60420000000005,128.7270626681316,115.54,1.0,8.0,9.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9567408561706543,9.230098724365234,1.0,2.0,0.9850727838510175,0.014927216148982514,0.00036023373455858107,0.014572231823914697,-0.014211998089356116,-0.4019316796982513,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0
CCCC(CCC)C(=O)O,144.214,144.115029752,10.0,8.0,2.0,2.0,0.0,2.2874,40.9418,62.24960168084558,37.3,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,-0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,4.753200531005859,0.0,1.0,0.00225020548009891,0.9977497945199011,0.0,0.9977497945199011,-0.9977497945199011,-0.3603778219781937,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
CC(C)=O,58.080000000000005,58.041864812,4.0,3.0,1.0,1.0,0.0,0.5952999999999999,16.355,25.63065735666653,17.07,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,7.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5952999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0
O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],227.08499999999998,227.00257874000002,15.0,3.0,12.0,12.0,0.0,-1.0200999999999996,37.76020000000002,80.63081361107673,157.11,0.0,9.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,7.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0200999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0
NN=O,46.029,46.016712684,3.0,0.0,3.0,3.0,0.0,-0.3734999999999999,9.982399999999998,17.379067614911115,55.449999999999996,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.4,7.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3734999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0
FC(F)(F)[C@H](Cl)Br,197.381,195.890224472,7.0,2.0,5.0,0.0,5.0,2.5084999999999997,24.622999999999998,51.7716131835279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,7.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.5084999999999997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0
FCOC(C(F)(F)F)C(F)(F)F,200.05299999999997,200.007212256,12.0,4.0,8.0,1.0,7.0,2.4232000000000005,22.958,62.10637042100989,9.23,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,7.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.4232000000000005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0
FC(F)O[C@@H](Cl)C(F)(F)F,184.49099999999996,183.971433464,10.0,3.0,7.0,1.0,6.0,2.3528000000000002,22.785,57.71362372764249,9.23,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,7.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.3528000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0
